alias_address,alias_city,ammoniaca,arsenico,bicarbonato,calcio,cloro_residuo,cloruro,conducibilita,data_report,durezza,fluoruri,magnesio,manganese,nitrato,nitrito,ph,potassio,residuo_fisso,sodio,solfato
Borgo Luca,Fregona,<0.05,<1,185,86.4,,3,421,09/07/2019,25.1,0.07,8.5,<1,4,<0.01,7.56,0.7,266,2.1,16
Sonego,Fregona,<0.05,<1,185,86.4,,3,421,09/07/2019,25.1,0.07,8.5,<1,4,<0.01,7.56,0.7,266,2.1,16
Mezzavilla,Fregona,<0.05,<1,185,86.4,,3,421,09/07/2019,25.1,0.07,8.5,<1,4,<0.01,7.56,0.7,266,2.1,16
Breda,Fregona,<0.05,<1,185,86.4,,3,421,09/07/2019,25.1,0.07,8.5,<1,4,<0.01,7.56,0.7,266,2.1,16
Caglieron,Fregona,<0.05,<1,185,86.4,,3,421,09/07/2019,25.1,0.07,8.5,<1,4,<0.01,7.56,0.7,266,2.1,16
Osigo,Fregona,<0.05,<1,185,86.4,,3,421,09/07/2019,25.1,0.07,8.5,<1,4,<0.01,7.56,0.7,266,2.1,16
Crosetta,Fregona,<0.05,<1,185,86.4,,3,421,09/07/2019,25.1,0.07,8.5,<1,4,<0.01,7.56,0.7,266,2.1,16
Valsalega,Fregona,<0.05,<1,185,86.4,,3,421,09/07/2019,25.1,0.07,8.5,<1,4,<0.01,7.56,0.7,266,2.1,16
Comune,San Pietro di Feletto,<0.05,<1,,103.7,,10,635,20/11/2019,36.8,0.07,26.4,<1,6,<0.01,7.72,3.7,366,13,14
Crevada,San Pietro di Feletto,<0.05,<1,,103.7,,10,635,20/11/2019,36.8,0.07,26.4,<1,6,<0.01,7.72,3.7,366,13,14
San Michele di Feletto,San Pietro di Feletto,<0.05,<1,,103.7,,10,635,20/11/2019,36.8,0.07,26.4,<1,6,<0.01,7.72,3.7,366,13,14
Santa Maria di Feletto,San Pietro di Feletto,<0.05,<1,,103.7,,10,635,20/11/2019,36.8,0.07,26.4,<1,6,<0.01,7.72,3.7,366,13,14
Bagnolo,San Pietro di Feletto,<0.05,<1,,103.7,,10,635,20/11/2019,36.8,0.07,26.4,<1,6,<0.01,7.72,3.7,366,13,14
Comune,Santa Lucia di Piave,<0.05,<1,,96.0,0.04,7,566,17/07/2019,34.4,0.06,25.4,<1,22,<0.01,7.67,0.9,362,3.5,44
Santa Maria del Piave,Mareno di Piave,<0.05,<1,255,80.1,,4,467,29/10/2019,29.0,0.06,21.9,<1,14,<0.01,7.63,0.62,279,3.6,47
Crevada,Susegana,<0.05,<1,,62.3,,2,459,02/07/2019,29.2,0.08,33.3,<1,2,<0.01,7.72,1.1,287,3,5
Comune,Susegana,<0.05,<1,,62.3,,2,459,02/07/2019,29.2,0.08,33.3,<1,2,<0.01,7.72,1.1,287,3,5
Ponte della Priula,Susegana,<0.05,<1,,62.3,,2,459,02/07/2019,29.2,0.08,33.3,<1,2,<0.01,7.72,1.1,287,3,5
Colfosco,Susegana,<0.05,<1,,62.3,,2,459,02/07/2019,29.2,0.08,33.3,<1,2,<0.01,7.72,1.1,287,3,5
Collalto,Susegana,<0.05,<1,,62.3,,2,459,02/07/2019,29.2,0.08,33.3,<1,2,<0.01,7.72,1.1,287,3,5
via Dalmazia,Vittorio Veneto,<0.05,<1,164,55.5,0.06,2,251,27/11/2019,14.8,0.04,2.3,<1,4,<0.01,8.07,0.22,170,<1,2
San Giacomo di Veglia,Vittorio Veneto,<0.05,<1,164,55.5,0.06,2,251,27/11/2019,14.8,0.04,2.3,<1,4,<0.01,8.07,0.22,170,<1,2
Fadalto Basso,Vittorio Veneto,<0.05,<1,164,55.5,0.06,2,251,27/11/2019,14.8,0.04,2.3,<1,4,<0.01,8.07,0.22,170,<1,2
Nove,Vittorio Veneto,<0.05,<1,164,55.5,0.06,2,251,27/11/2019,14.8,0.04,2.3,<1,4,<0.01,8.07,0.22,170,<1,2
Maren,Vittorio Veneto,<0.05,<1,164,55.5,0.06,2,251,27/11/2019,14.8,0.04,2.3,<1,4,<0.01,8.07,0.22,170,<1,2
Forcal,Vittorio Veneto,<0.05,<1,164,55.5,0.06,2,251,27/11/2019,14.8,0.04,2.3,<1,4,<0.01,8.07,0.22,170,<1,2
Longhere,Vittorio Veneto,<0.05,<1,164,55.5,0.06,2,251,27/11/2019,14.8,0.04,2.3,<1,4,<0.01,8.07,0.22,170,<1,2
Bibanel,Vittorio Veneto,<0.05,<1,164,55.5,0.06,2,251,27/11/2019,14.8,0.04,2.3,<1,4,<0.01,8.07,0.22,170,<1,2
Borgo Masotto,Cappella Maggiore,<0.05,<1,164,55.5,0.06,2,251,27/11/2019,14.8,0.04,2.3,<1,4,<0.01,8.07,0.22,170,<1,2
