alias_city,alias_address,georeferencingString,type
ARDESIO,CARPENTERIA ZANOLETTI - VIA VITTORIO VENETO,"CARPENTERIA ZANOLETTI - VIA VITTORIO VENETO, ARDESIO, Bergamo, Lombardia, Italia",POINT
ARDESIO,CONTRADA CERETE - FONTANELLA,"CONTRADA CERETE - FONTANELLA, ARDESIO, Bergamo, Lombardia, Italia",POINT
ARDESIO,"FONTANELLA  VIA LEONARDO DA VINCI, PRESSO SCUOLE","FONTANELLA  VIA LEONARDO DA VINCI, PRESSO SCUOLE, ARDESIO, Bergamo, Lombardia, Italia",POINT
ARDESIO,FONTANELLA VIA A.LOCATELLI,"FONTANELLA VIA A.LOCATELLI, ARDESIO, Bergamo, Lombardia, Italia",POINT
ARDESIO,FONTANELLA VIA BABES,"FONTANELLA VIA BABES, ARDESIO, Bergamo, Lombardia, Italia",POINT
ARDESIO,LOCALITA' AVE - FONTANELLA,"LOCALITA' AVE - FONTANELLA, ARDESIO, Bergamo, Lombardia, Italia",POINT
ARDESIO,LOCALITA' BANI - FONTANELLA VIA CASE NUOVE,"LOCALITA' BANI - FONTANELLA VIA CASE NUOVE, ARDESIO, Bergamo, Lombardia, Italia",POINT
ARDESIO,LOCALITA' CASE MORE - FONTANELLA PARCO,"LOCALITA' CASE MORE - FONTANELLA PARCO, ARDESIO, Bergamo, Lombardia, Italia",POINT
ARDESIO,LOCALITA' LUDRIGNO - FONTANELLA PIAZZA CHIESA,"LOCALITA' LUDRIGNO - FONTANELLA PIAZZA CHIESA, ARDESIO, Bergamo, Lombardia, Italia",POINT
ARDESIO,LOCALITA' MARINONI - FONTANELLA,"LOCALITA' MARINONI - FONTANELLA, ARDESIO, Bergamo, Lombardia, Italia",POINT
ARDESIO,LOCALITA' RONCHI BASSI - FONTANELLA,"LOCALITA' RONCHI BASSI - FONTANELLA, ARDESIO, Bergamo, Lombardia, Italia",POINT
ARDESIO,LOCALITA' VARISCO - ABITAZIONE FILISETTI,"LOCALITA' VARISCO - ABITAZIONE FILISETTI, ARDESIO, Bergamo, Lombardia, Italia",POINT
ARDESIO,LOCALITA' ZANETTI - FONTANELLA,"LOCALITA' ZANETTI - FONTANELLA, ARDESIO, Bergamo, Lombardia, Italia",POINT
AVIATICO,CAPOLUOGO,"CAPOLUOGO, AVIATICO, Bergamo, Lombardia, Italia",POINT
AVIATICO,FRAZIONE AMA - FONTANELLA,"FRAZIONE AMA - FONTANELLA, AVIATICO, Bergamo, Lombardia, Italia",POINT
AVIATICO,FRAZIONE AMORA - FONTANELLA,"FRAZIONE AMORA - FONTANELLA, AVIATICO, Bergamo, Lombardia, Italia",POINT
AVIATICO,FRAZIONE GANDA - FONTANELLA,"FRAZIONE GANDA - FONTANELLA, AVIATICO, Bergamo, Lombardia, Italia",POINT
AZZANO S.PAOLO,FONTANELLA VIA CESARE BATTISTI,"FONTANELLA VIA CESARE BATTISTI, AZZANO S.PAOLO, Bergamo, Lombardia, Italia",POINT
AZZONE,FONTANELLA CIMITERO,"FONTANELLA CIMITERO, AZZONE, Bergamo, Lombardia, Italia",POINT
AZZONE,FONTANELLA PIAZZA CADUTI DISPERSI,"FONTANELLA PIAZZA CADUTI DISPERSI, AZZONE, Bergamo, Lombardia, Italia",POINT
AZZONE,FONTANELLA PIAZZA VITTORIO EMANUELE,"FONTANELLA PIAZZA VITTORIO EMANUELE, AZZONE, Bergamo, Lombardia, Italia",POINT
BAGNATICA,FONTANELLA PARCO VIA DEI MILLE,"FONTANELLA PARCO VIA DEI MILLE, BAGNATICA, Bergamo, Lombardia, Italia",POINT
BAGNATICA,SCUOLA MATERNA  - PIAZZA LIBERTA',"SCUOLA MATERNA  - PIAZZA LIBERTA', BAGNATICA, Bergamo, Lombardia, Italia",POINT
BARBATA,MUNICIPIO - VIA VITTORIO VENETO,"MUNICIPIO - VIA VITTORIO VENETO, BARBATA, Bergamo, Lombardia, Italia",POINT
BEDULITA,FONTANELLA PIAZZA CHIESA,"FONTANELLA PIAZZA CHIESA, BEDULITA, Bergamo, Lombardia, Italia",POINT
BERBENNO,FONTANELLA PIAZZA CHIESA,"FONTANELLA PIAZZA CHIESA, BERBENNO, Bergamo, Lombardia, Italia",POINT
BERBENNO,FRAZIONE PONTE GIURINO - FONTANELLA,"FRAZIONE PONTE GIURINO - FONTANELLA, BERBENNO, Bergamo, Lombardia, Italia",POINT
BERGAMO - CIRCOSCRIZIONE N.1,BORGO PALAZZO - FONTANELLA VIALE E.PIROVANO,"BORGO PALAZZO - FONTANELLA VIALE E.PIROVANO, BERGAMO - CIRCOSCRIZIONE N.1, Bergamo, Lombardia, Italia",POINT
BERGAMO - CIRCOSCRIZIONE N.1,FONTANELLA PIAZZA MATTEOTTI,"FONTANELLA PIAZZA MATTEOTTI, BERGAMO - CIRCOSCRIZIONE N.1, Bergamo, Lombardia, Italia",POINT
BERGAMO - CIRCOSCRIZIONE N.1,QUARTIERE CELADINA - MERCATO ORTOFRUTTICOLO - VIA BORGO PALAZZO,"QUARTIERE CELADINA - MERCATO ORTOFRUTTICOLO - VIA BORGO PALAZZO, BERGAMO - CIRCOSCRIZIONE N.1, Bergamo, Lombardia, Italia",POINT
BERGAMO - CIRCOSCRIZIONE N.1,"QUARTIERE MALPENSATA - PATRONATO S.VINCENZO  - VIA M.GAVAZZENI, 3","QUARTIERE MALPENSATA - PATRONATO S.VINCENZO  - VIA M.GAVAZZENI, 3, BERGAMO - CIRCOSCRIZIONE N.1, Bergamo, Lombardia, Italia",POINT
BERGAMO - CIRCOSCRIZIONE N.2,QUARTIERE COLOGNOLA - FONTANELLA VIA COSTANTINA,"QUARTIERE COLOGNOLA - FONTANELLA VIA COSTANTINA, BERGAMO - CIRCOSCRIZIONE N.2, Bergamo, Lombardia, Italia",POINT
BERGAMO - CIRCOSCRIZIONE N.2,QUARTIERE GRUMELLO A/P - FONTANELLA PIAZZA AQUILEIA,"QUARTIERE GRUMELLO A/P - FONTANELLA PIAZZA AQUILEIA, BERGAMO - CIRCOSCRIZIONE N.2, Bergamo, Lombardia, Italia",POINT
BERGAMO - CIRCOSCRIZIONE N.2,QUARTIERE LORETO - FONTANELLA PARCO,"QUARTIERE LORETO - FONTANELLA PARCO, BERGAMO - CIRCOSCRIZIONE N.2, Bergamo, Lombardia, Italia",POINT
BERGAMO - CIRCOSCRIZIONE N.2,QUARTIERE S.LUCIA - FONTANELLA VIA DELLO STATUTO,"QUARTIERE S.LUCIA - FONTANELLA VIA DELLO STATUTO, BERGAMO - CIRCOSCRIZIONE N.2, Bergamo, Lombardia, Italia",POINT
BERGAMO - CIRCOSCRIZIONE N.3,"BORGO S.CATERINA - SEDE A2A - VIA SUARDI,26","BORGO S.CATERINA - SEDE A2A - VIA SUARDI,26, BERGAMO - CIRCOSCRIZIONE N.3, Bergamo, Lombardia, Italia",POINT
BERGAMO - CIRCOSCRIZIONE N.3,FONTANELLA VIALE DELLE MURA,"FONTANELLA VIALE DELLE MURA, BERGAMO - CIRCOSCRIZIONE N.3, Bergamo, Lombardia, Italia",POINT
BERGAMO - CIRCOSCRIZIONE N.3,QUARTIERE MONTEROSSO - FONTANELLA VIA QUINTINO BASSO,"QUARTIERE MONTEROSSO - FONTANELLA VIA QUINTINO BASSO, BERGAMO - CIRCOSCRIZIONE N.3, Bergamo, Lombardia, Italia",POINT
BERGAMO - CIRCOSCRIZIONE N.3,QUARTIERE REDONA -FONTANELLA  VIA MONTELLO,"QUARTIERE REDONA -FONTANELLA  VIA MONTELLO, BERGAMO - CIRCOSCRIZIONE N.3, Bergamo, Lombardia, Italia",POINT
BERGAMO - CIRCOSCRIZIONE N.3,QUARTIERE S.ANTONIO - FONTANELLA VIA G.SOLARI,"QUARTIERE S.ANTONIO - FONTANELLA VIA G.SOLARI, BERGAMO - CIRCOSCRIZIONE N.3, Bergamo, Lombardia, Italia",POINT
BERGAMO - CIRCOSCRIZIONE N.3,S. VIGILIO - FONTANELLA L.GO DEL POZZO,"S. VIGILIO - FONTANELLA L.GO DEL POZZO, BERGAMO - CIRCOSCRIZIONE N.3, Bergamo, Lombardia, Italia",POINT
BERZO S.FERMO,PUNTO CONSEGNA ACQUEDOTTO DEI LAGHI,"PUNTO CONSEGNA ACQUEDOTTO DEI LAGHI, BERZO S.FERMO, Bergamo, Lombardia, Italia",POINT
BERZO S.FERMO,SCUOLA ELEMENTARE - VIA VITTORIO VENETO,"SCUOLA ELEMENTARE - VIA VITTORIO VENETO, BERZO S.FERMO, Bergamo, Lombardia, Italia",POINT
BIANZANO,LOCALITA' VALLE ROSSA - TRATTORIA DES ALPES,"LOCALITA' VALLE ROSSA - TRATTORIA DES ALPES, BIANZANO, Bergamo, Lombardia, Italia",POINT
BIANZANO,"MUNICIPIO - VIA CHIESA, 7","MUNICIPIO - VIA CHIESA, 7, BIANZANO, Bergamo, Lombardia, Italia",POINT
BIANZANO,RISTORANTE LA FORCELLA  - VIA FORCELLA,"RISTORANTE LA FORCELLA  - VIA FORCELLA, BIANZANO, Bergamo, Lombardia, Italia",POINT
BLELLO,BAR PELLEGRINI VIA MARCO POLO 1,"BAR PELLEGRINI VIA MARCO POLO 1, BLELLO, Bergamo, Lombardia, Italia",POINT
BOLGARE,CIMITERO - VIA DON MILESI,"CIMITERO - VIA DON MILESI, BOLGARE, Bergamo, Lombardia, Italia",POINT
BOLGARE,SCUOLA MATERNA  - VIA DANTE,"SCUOLA MATERNA  - VIA DANTE, BOLGARE, Bergamo, Lombardia, Italia",POINT
BOLTIERE,MUNICIPIO - VIA IV NOVEMBRE,"MUNICIPIO - VIA IV NOVEMBRE, BOLTIERE, Bergamo, Lombardia, Italia",POINT
BORGO DI TERZO,MUNICIPIO - VIA NAZIONALE,"MUNICIPIO - VIA NAZIONALE, BORGO DI TERZO, Bergamo, Lombardia, Italia",POINT
BOSSICO,"ABITAZIONE BIANCHI - VIA TRE SANTELLE, 3","ABITAZIONE BIANCHI - VIA TRE SANTELLE, 3, BOSSICO, Bergamo, Lombardia, Italia",POINT
BOSSICO,MUNICIPIO - PIAZZA SAN PIETRO,"MUNICIPIO - PIAZZA SAN PIETRO, BOSSICO, Bergamo, Lombardia, Italia",POINT
BRACCA,"BAR RONDI - VIA DENTELLA, 28","BAR RONDI - VIA DENTELLA, 28, BRACCA, Bergamo, Lombardia, Italia",POINT
BRACCA,CAMPO BOCCE - LOCALITA' BRUGA,"CAMPO BOCCE - LOCALITA' BRUGA, BRACCA, Bergamo, Lombardia, Italia",POINT
BRACCA,LOCALITA' CORNALTA - RISTORANTE ACQUATA,"LOCALITA' CORNALTA - RISTORANTE ACQUATA, BRACCA, Bergamo, Lombardia, Italia",POINT
BRACCA,LOCALITA' PONTE MERLO - ABITAZIONE GRITTI,"LOCALITA' PONTE MERLO - ABITAZIONE GRITTI, BRACCA, Bergamo, Lombardia, Italia",POINT
BRACCA,LOCALITA' PREGAROLDI - FONTANELLA,"LOCALITA' PREGAROLDI - FONTANELLA, BRACCA, Bergamo, Lombardia, Italia",POINT
BRUMANO,CIMITERO,"CIMITERO, BRUMANO, Bergamo, Lombardia, Italia",POINT
BRUMANO,FONTANA VIA B. CAPPELLETTI,"FONTANA VIA B. CAPPELLETTI, BRUMANO, Bergamo, Lombardia, Italia",POINT
BRUSAPORTO,CIMITERO,"CIMITERO, BRUSAPORTO, Bergamo, Lombardia, Italia",POINT
BRUSAPORTO,FONTANELLA VIA BREMBO,"FONTANELLA VIA BREMBO, BRUSAPORTO, Bergamo, Lombardia, Italia",POINT
BRUSAPORTO,FONTANELLA VIA DANTE,"FONTANELLA VIA DANTE, BRUSAPORTO, Bergamo, Lombardia, Italia",POINT
CALCINATE,FONTANELLA VIA OSPEDALE,"FONTANELLA VIA OSPEDALE, CALCINATE, Bergamo, Lombardia, Italia",POINT
CALCINATE,MUNICIPIO - PIAZZA VITTORIO VENETO,"MUNICIPIO - PIAZZA VITTORIO VENETO, CALCINATE, Bergamo, Lombardia, Italia",POINT
CALCINATE,SCUOLA MATERNA,"SCUOLA MATERNA, CALCINATE, Bergamo, Lombardia, Italia",POINT
CALCIO,CENTRO SPORTIVO,"CENTRO SPORTIVO, CALCIO, Bergamo, Lombardia, Italia",POINT
CALCIO,CIMITERO,"CIMITERO, CALCIO, Bergamo, Lombardia, Italia",POINT
CALCIO,DISTRETTO ASL - VIA SECCO D'ARAGONA,"DISTRETTO ASL - VIA SECCO D'ARAGONA, CALCIO, Bergamo, Lombardia, Italia",POINT
CALCIO,SCUOLA MEDIA  - VIA SCHIEPPATI,"SCUOLA MEDIA  - VIA SCHIEPPATI, CALCIO, Bergamo, Lombardia, Italia",POINT
CAPIZZONE,SCUOLA MATERNA - VIA S.LORENZO,"SCUOLA MATERNA - VIA S.LORENZO, CAPIZZONE, Bergamo, Lombardia, Italia",POINT
CAROBBIO degli ANGELI,LOCALITA' MORTINI - FONTANELLA PRESSO CHIESA,"LOCALITA' MORTINI - FONTANELLA PRESSO CHIESA, CAROBBIO degli ANGELI, Bergamo, Lombardia, Italia",POINT
CAROBBIO degli ANGELI,MUNICIPIO - PIAZZA A.LOCATELLI,"MUNICIPIO - PIAZZA A.LOCATELLI, CAROBBIO degli ANGELI, Bergamo, Lombardia, Italia",POINT
CARONA,CAPOLUOGO - FONTANELLA PIAZZA VITTORIO VENETO,"CAPOLUOGO - FONTANELLA PIAZZA VITTORIO VENETO, CARONA, Bergamo, Lombardia, Italia",POINT
CARONA,LOCALITA' MADDALENE - LAVATOIO VIA CESARE BATTISTI,"LOCALITA' MADDALENE - LAVATOIO VIA CESARE BATTISTI, CARONA, Bergamo, Lombardia, Italia",POINT
CARONA,PIAZZALE SEGGIOVIE VIA TEGIOLA - IMPIANTI DI RISALITA CARISOLE,"PIAZZALE SEGGIOVIE VIA TEGIOLA - IMPIANTI DI RISALITA CARISOLE, CARONA, Bergamo, Lombardia, Italia",POINT
CASAZZA,FRAZIONE COLOGNOLA - FONTANELLA,"FRAZIONE COLOGNOLA - FONTANELLA, CASAZZA, Bergamo, Lombardia, Italia",POINT
CASAZZA,SCUOLA ELEMENTARE - VIA BROLI,"SCUOLA ELEMENTARE - VIA BROLI, CASAZZA, Bergamo, Lombardia, Italia",POINT
CASNIGO,BENZINAIO VIA LUNGO ROMNA,"BENZINAIO VIA LUNGO ROMNA, CASNIGO, Bergamo, Lombardia, Italia",POINT
CASNIGO,FONTANELLA VIA SANTO SPIRITO,"FONTANELLA VIA SANTO SPIRITO, CASNIGO, Bergamo, Lombardia, Italia",POINT
CASNIGO,"MUNICIPIO - VIA RAIMONDO RUGGERI , 38","MUNICIPIO - VIA RAIMONDO RUGGERI , 38, CASNIGO, Bergamo, Lombardia, Italia",POINT
CASNIGO,SCUOLA MATERNA - VIA VITTORIO EMANUELE II°,"SCUOLA MATERNA - VIA VITTORIO EMANUELE II°, CASNIGO, Bergamo, Lombardia, Italia",POINT
CASNIGO,"SEDE UNIACQUE - VIA SERIO,85","SEDE UNIACQUE - VIA SERIO,85, CASNIGO, Bergamo, Lombardia, Italia",POINT
CASNIGO,STRADA PROVINCIALE 35 - TORRE PIEZOMETRICA ADDUTRICE SORG. COSTONE,"STRADA PROVINCIALE 35 - TORRE PIEZOMETRICA ADDUTRICE SORG. COSTONE, CASNIGO, Bergamo, Lombardia, Italia",POINT
CASSIGLIO,FONTANA VIA DEL LAGO / VIA CAMPO SPORTIVO,"FONTANA VIA DEL LAGO / VIA CAMPO SPORTIVO, CASSIGLIO, Bergamo, Lombardia, Italia",POINT
CASTEL ROZZONE,"MUNICIPIO - PIAZZA CASTELLO, 2","MUNICIPIO - PIAZZA CASTELLO, 2, CASTEL ROZZONE, Bergamo, Lombardia, Italia",POINT
CASTELLI CALEPIO,LOCALITA' CASTEL DE' CONTI - FONTANELLA VIA CONTI CALEPIO,"LOCALITA' CASTEL DE' CONTI - FONTANELLA VIA CONTI CALEPIO, CASTELLI CALEPIO, Bergamo, Lombardia, Italia",POINT
CASTELLI CALEPIO,LOCALITA' CIVIDINO - FONTANELLA VIA PAGANI,"LOCALITA' CIVIDINO - FONTANELLA VIA PAGANI, CASTELLI CALEPIO, Bergamo, Lombardia, Italia",POINT
CASTELLI CALEPIO,LOCALITA' QUINTANO - BAR EDICOLA,"LOCALITA' QUINTANO - BAR EDICOLA, CASTELLI CALEPIO, Bergamo, Lombardia, Italia",POINT
CASTELLI CALEPIO,LOCALITA' TAGLIUNO - SCUOLA ELEMENTARE - VIA 11 FEBBRAIO,"LOCALITA' TAGLIUNO - SCUOLA ELEMENTARE - VIA 11 FEBBRAIO, CASTELLI CALEPIO, Bergamo, Lombardia, Italia",POINT
