alias_address,alias_city,geocode,geometry,georeferencingString,type
SCUOLA ELEMENTARE - VIA CAPPELLI,ADRARA S.ROCCO,"Via Cappelli, 24060, Adrara San Rocco, Bergamo","{'type': 'Point', 'coordinates': [9.958026364758013, 45.71366816424228]}","SCUOLA ELEMENTARE - VIA CAPPELLI, ADRARA S.ROCCO, Bergamo, Lombardia, Italia",POINT
FONTANELLA VALICO COLLI DI SAN FERMO,ADRARA SAN MARTINO,"San Fermo, Adrara San Martino, Bergamo","{'type': 'Point', 'coordinates': [9.95488000000006, 45.73589000000004]}","FONTANELLA VALICO COLLI DI SAN FERMO, ADRARA SAN MARTINO, Bergamo, Lombardia, Italia",POINT
"FONTANELLA VIA PEZZE, PRESSO CHIESA",ADRARA SAN MARTINO,"Via Pezze, 24060, Adrara San Martino, Bergamo","{'type': 'Point', 'coordinates': [9.95986345193211, 45.707441770970824]}","FONTANELLA VIA PEZZE, PRESSO CHIESA, ADRARA SAN MARTINO, Bergamo, Lombardia, Italia",POINT
"LOCALITA' GAZZENDA,15",ADRARA SAN MARTINO,"Via Gazzenda 15, 24060, Adrara San Martino, Bergamo","{'type': 'Point', 'coordinates': [9.951280669167282, 45.68541571357264]}","LOCALITA' GAZZENDA,15, ADRARA SAN MARTINO, Bergamo, Lombardia, Italia",POINT
MUNICIPIO - FONTANELLA PIAZZA UMBERTO I,ADRARA SAN MARTINO,"Piazza Umberto I, 24060, Adrara San Martino, Bergamo","{'type': 'Point', 'coordinates': [9.949748659543125, 45.69935062765718]}","MUNICIPIO - FONTANELLA PIAZZA UMBERTO I, ADRARA SAN MARTINO, Bergamo, Lombardia, Italia",POINT
NICCHIA VIA COSTA / VICOLO DELLE BETULLE,ADRARA SAN MARTINO,"Vicolo delle Betulle, 24060, Adrara San Martino, Bergamo","{'type': 'Point', 'coordinates': [9.95137136440039, 45.71443311545091]}","NICCHIA VIA COSTA / VICOLO DELLE BETULLE, ADRARA SAN MARTINO, Bergamo, Lombardia, Italia",POINT
FONTANELLA  VIA COLOMBO,ALBANO S.ALESSANDRO,"Via Cristoforo Colombo, 24061, Albano Sant'Alessandro, Bergamo","{'type': 'Point', 'coordinates': [9.775052174801212, 45.68620895758615]}","FONTANELLA  VIA COLOMBO, ALBANO S.ALESSANDRO, Bergamo, Lombardia, Italia",POINT
MUNICIPIO - PIAZZA CADUTI,ALBANO S.ALESSANDRO,"Piazza Caduti, 24061, Albano Sant'Alessandro, Bergamo","{'type': 'Point', 'coordinates': [9.76912925127332, 45.685908582908894]}","MUNICIPIO - PIAZZA CADUTI, ALBANO S.ALESSANDRO, Bergamo, Lombardia, Italia",POINT
ABITAZIONE ARMELLINI - VIA BELLOLOCO,ALBINO,"Via Belloloco, 24021, Albino, Bergamo","{'type': 'Point', 'coordinates': [9.787189119349371, 45.774186396986316]}","ABITAZIONE ARMELLINI - VIA BELLOLOCO, ALBINO, Bergamo, Lombardia, Italia",POINT
ABITAZIONE PEGURRI - VIA DEGLI ALPINI,ALBINO,"Via degli Alpini, 24021, Albino, Bergamo","{'type': 'Point', 'coordinates': [9.807934599878031, 45.77035653353133]}","ABITAZIONE PEGURRI - VIA DEGLI ALPINI, ALBINO, Bergamo, Lombardia, Italia",POINT
ABITAZIONE VEDOVATI - VIA P.GOBETTI,ALBINO,"Via Piero Gobetti, 24021, Albino, Bergamo","{'type': 'Point', 'coordinates': [9.785283054875693, 45.76264519919277]}","ABITAZIONE VEDOVATI - VIA P.GOBETTI, ALBINO, Bergamo, Lombardia, Italia",POINT
FONTANELLA SERBATOIO CHIODO BASSO,ALBINO,"Fontanella, Bergamo","{'type': 'Point', 'coordinates': [9.803680000000043, 45.46650000000005]}","FONTANELLA SERBATOIO CHIODO BASSO, ALBINO, Bergamo, Lombardia, Italia",POINT
FONTANELLA VIA CAVOUR,ALBINO,"Via Camillo Benso di Cavour, 24021, Albino, Bergamo","{'type': 'Point', 'coordinates': [9.79875151310269, 45.76539356025665]}","FONTANELLA VIA CAVOUR, ALBINO, Bergamo, Lombardia, Italia",POINT
FONTANELLA VIA G.DI VITTORIO,ALBINO,"Via Giuseppe Di Vittorio, 24021, Albino, Bergamo","{'type': 'Point', 'coordinates': [9.79551573642406, 45.76644769222456]}","FONTANELLA VIA G.DI VITTORIO, ALBINO, Bergamo, Lombardia, Italia",POINT
FONTANELLA VIA MADONNA DELLA NEVE,ALBINO,"Via Madonna della Neve, 24021, Albino, Bergamo","{'type': 'Point', 'coordinates': [9.78297893340523, 45.767597402723716]}","FONTANELLA VIA MADONNA DELLA NEVE, ALBINO, Bergamo, Lombardia, Italia",POINT
FONTANELLA VIA MAZZINI,ALBINO,"Via Giuseppe Mazzini, 24021, Albino, Bergamo","{'type': 'Point', 'coordinates': [9.794369925786583, 45.7588092690634]}","FONTANELLA VIA MAZZINI, ALBINO, Bergamo, Lombardia, Italia",POINT
FONTANELLA VIA MONS.CARRARA,ALBINO,"Fontanella, Bergamo","{'type': 'Point', 'coordinates': [9.803680000000043, 45.46650000000005]}","FONTANELLA VIA MONS.CARRARA, ALBINO, Bergamo, Lombardia, Italia",POINT
FONTANELLA VIA MONTE GRAPPA,ALBINO,"Via Monte Grappa, 24021, Albino, Bergamo","{'type': 'Point', 'coordinates': [9.828915267624557, 45.764325415911664]}","FONTANELLA VIA MONTE GRAPPA, ALBINO, Bergamo, Lombardia, Italia",POINT
FONTANELLA VIA PONTE LUJO,ALBINO,"Fontanella, Bergamo","{'type': 'Point', 'coordinates': [9.803680000000043, 45.46650000000005]}","FONTANELLA VIA PONTE LUJO, ALBINO, Bergamo, Lombardia, Italia",POINT
"FONTANELLA VIALE MILANO, PRESSO FUNIVIA",ALBINO,"Viale Milano, 24021, Albino, Bergamo","{'type': 'Point', 'coordinates': [9.787234625828258, 45.766669634556564]}","FONTANELLA VIALE MILANO, PRESSO FUNIVIA, ALBINO, Bergamo, Lombardia, Italia",POINT
"FONTANELLA VIALE STAZIONE, PRESSO ASL",ALBINO,"Viale Stazione, 24021, Albino, Bergamo","{'type': 'Point', 'coordinates': [9.798228562082388, 45.757109156319615]}","FONTANELLA VIALE STAZIONE, PRESSO ASL, ALBINO, Bergamo, Lombardia, Italia",POINT
FRAZIONE ABBAZIA - FONTANELLA,ALBINO,"Abbazia, Albino, Bergamo","{'type': 'Point', 'coordinates': [9.842550000000074, 45.74472000000003]}","FRAZIONE ABBAZIA - FONTANELLA, ALBINO, Bergamo, Lombardia, Italia",POINT
FRAZIONE CASALE - CIMITERO,ALBINO,"Casale, Albino, Bergamo","{'type': 'Point', 'coordinates': [9.867240000000038, 45.747160000000065]}","FRAZIONE CASALE - CIMITERO, ALBINO, Bergamo, Lombardia, Italia",POINT
FRAZIONE DOSSELLO - FONTANELLA PRESSO CHIESA,ALBINO,"Albino, Bergamo","{'type': 'Point', 'coordinates': [9.795840000000055, 45.75736000000006]}","FRAZIONE DOSSELLO - FONTANELLA PRESSO CHIESA, ALBINO, Bergamo, Lombardia, Italia",POINT
FRAZIONE FIOBBIO - VIA 1° MAGGIO,ALBINO,"Fiobbio, Albino, Bergamo","{'type': 'Point', 'coordinates': [9.82710000000003, 45.75039000000004]}","FRAZIONE FIOBBIO - VIA 1° MAGGIO, ALBINO, Bergamo, Lombardia, Italia",POINT
RISTORANTE ISOLA ZIO BRUNO - VIA SERIO,ALBINO,Isola Zio Bruno,"{'type': 'Point', 'coordinates': [9.815090031161146, 45.769059956142954]}","RISTORANTE ISOLA ZIO BRUNO - VIA SERIO, ALBINO, Bergamo, Lombardia, Italia",POINT
VIA CEDRELLO 19/a,ALBINO,"Via Cedrello 19, 24021, Albino, Bergamo","{'type': 'Point', 'coordinates': [9.790461397455068, 45.772632461278796]}","VIA CEDRELLO 19/a, ALBINO, Bergamo, Lombardia, Italia",POINT
VIA DEI RONCHI,ALBINO,"Via dei Ronchi, 24021, Albino, Bergamo","{'type': 'Point', 'coordinates': [9.86494832541295, 45.754279016517295]}","VIA DEI RONCHI, ALBINO, Bergamo, Lombardia, Italia",POINT
VIA FIUMIANO,ALBINO,"Via Fiumiano, 24021, Albino, Bergamo","{'type': 'Point', 'coordinates': [9.83507740158814, 45.7480775569753]}","VIA FIUMIANO, ALBINO, Bergamo, Lombardia, Italia",POINT
VIA S.MARIA - INGRESSO BACINO COMENDUNO,ALBINO,"Via Santa Maria, 24021, Albino, Bergamo","{'type': 'Point', 'coordinates': [9.807221424874454, 45.769021548654216]}","VIA S.MARIA - INGRESSO BACINO COMENDUNO, ALBINO, Bergamo, Lombardia, Italia",POINT
FRAZIONE FREROLA ALTA - FONTANELLA,ALGUA,"Frazione Frerola, 24010, Algua, Bergamo","{'type': 'Point', 'coordinates': [9.725564499058603, 45.84297247902094]}","FRAZIONE FREROLA ALTA - FONTANELLA, ALGUA, Bergamo, Lombardia, Italia",POINT
FRAZIONE FREROLA BASSA - FONTANELLA,ALGUA,"Frazione Frerola, 24010, Algua, Bergamo","{'type': 'Point', 'coordinates': [9.725564499058603, 45.84297247902094]}","FRAZIONE FREROLA BASSA - FONTANELLA, ALGUA, Bergamo, Lombardia, Italia",POINT
FRAZIONE PAGLIARO - FONTANELLA,ALGUA,"Frazione Pagliaro, 24010, Algua, Bergamo","{'type': 'Point', 'coordinates': [9.718916625335773, 45.83124304843042]}","FRAZIONE PAGLIARO - FONTANELLA, ALGUA, Bergamo, Lombardia, Italia",POINT
"FRAZIONE RIGOSA - FONTANELLA RETE CALVEROLA, PRESSO CHIESA",ALGUA,"Frazione Rigosa, 24010, Algua, Bergamo","{'type': 'Point', 'coordinates': [9.748978691212507, 45.80092673968611]}","FRAZIONE RIGOSA - FONTANELLA RETE CALVEROLA, PRESSO CHIESA, ALGUA, Bergamo, Lombardia, Italia",POINT
FRAZIONE RIGOSA - FONTANELLA RETE GREBEN,ALGUA,"Frazione Rigosa, 24010, Algua, Bergamo","{'type': 'Point', 'coordinates': [9.748978691212507, 45.80092673968611]}","FRAZIONE RIGOSA - FONTANELLA RETE GREBEN, ALGUA, Bergamo, Lombardia, Italia",POINT
FRAZIONE SAMBUSITA - FONTANELLA -,ALGUA,"Frazione Sambusita, 24010, Algua, Bergamo","{'type': 'Point', 'coordinates': [9.735417800057721, 45.80424818901074]}","FRAZIONE SAMBUSITA - FONTANELLA -, ALGUA, Bergamo, Lombardia, Italia",POINT
LOCALITA' POZZE - CAMERETTA DI CONTROLLO,ALGUA,"Località Pozze, 24010, Bracca, Bergamo","{'type': 'Point', 'coordinates': [9.705598789648409, 45.816509245762305]}","LOCALITA' POZZE - CAMERETTA DI CONTROLLO, ALGUA, Bergamo, Lombardia, Italia",POINT
MUNICIPIO - STRADA PROVINCIALE 27,ALGUA,"Via Strada Provinciale 27, 24050, Lurano, Bergamo","{'type': 'Point', 'coordinates': [9.642578436868776, 45.56179372522939]}","MUNICIPIO - STRADA PROVINCIALE 27, ALGUA, Bergamo, Lombardia, Italia",POINT
FONTANELLA PARCO,ALME',"Fontanella, Bergamo","{'type': 'Point', 'coordinates': [9.803680000000043, 45.46650000000005]}","FONTANELLA PARCO, ALME', Bergamo, Lombardia, Italia",POINT
FONTANELLA VIA ADAMELLO,ALMENNO S.SALVATORE,"Via Adamello, 24030, Strozza, Bergamo","{'type': 'Point', 'coordinates': [9.579598975873338, 45.774307214845486]}","FONTANELLA VIA ADAMELLO, ALMENNO S.SALVATORE, Bergamo, Lombardia, Italia",POINT
MUNICIPIO - PIAZZA S.SALVATORE,ALMENNO S.SALVATORE,"Piazza San Salvatore, 24031, Almenno San Salvatore, Bergamo","{'type': 'Point', 'coordinates': [9.586804609777131, 45.75040461226453]}","MUNICIPIO - PIAZZA S.SALVATORE, ALMENNO S.SALVATORE, Bergamo, Lombardia, Italia",POINT
SCUOLA MEDIA  - VIALE EUROPA,ALMENNO S.SALVATORE,"Via Europa, 24010, Sedrina, Bergamo","{'type': 'Point', 'coordinates': [9.623567878009156, 45.7798867195023]}","SCUOLA MEDIA  - VIALE EUROPA, ALMENNO S.SALVATORE, Bergamo, Lombardia, Italia",POINT
FONTANELLA PIAZZA ITALIA,ALZANO LOMBARDO,"Piazza Italia, 24022, Alzano Lombardo, Bergamo","{'type': 'Point', 'coordinates': [9.730471390382405, 45.73361925171446]}","FONTANELLA PIAZZA ITALIA, ALZANO LOMBARDO, Bergamo, Lombardia, Italia",POINT
FONTANELLA PIAZZA S.LORENZO,ALZANO LOMBARDO,"Piazza San Lorenzo, 24022, Alzano Lombardo, Bergamo","{'type': 'Point', 'coordinates': [9.736526249999992, 45.73685250000001]}","FONTANELLA PIAZZA S.LORENZO, ALZANO LOMBARDO, Bergamo, Lombardia, Italia",POINT
FONTANELLA TIRO A SEGNO,ALZANO LOMBARDO,"Alzano Lombardo, Bergamo","{'type': 'Point', 'coordinates': [9.729700000000037, 45.736060000000066]}","FONTANELLA TIRO A SEGNO, ALZANO LOMBARDO, Bergamo, Lombardia, Italia",POINT
"FONTANELLA VIA PROVINCIALE, PRESSO OSPEDALE",ALZANO LOMBARDO,"Via Provinciale, 24022, Alzano Lombardo, Bergamo","{'type': 'Point', 'coordinates': [9.725379238878478, 45.7335743185046]}","FONTANELLA VIA PROVINCIALE, PRESSO OSPEDALE, ALZANO LOMBARDO, Bergamo, Lombardia, Italia",POINT
FRAZIONE BURRO - VIA BURRO,ALZANO LOMBARDO,"Burro, Alzano Lombardo, Bergamo","{'type': 'Point', 'coordinates': [9.716980000000035, 45.75888000000003]}","FRAZIONE BURRO - VIA BURRO, ALZANO LOMBARDO, Bergamo, Lombardia, Italia",POINT
FRAZIONE BUSA - SCUOLA MATERNA VIA OLERA,ALZANO LOMBARDO,"Via Olera, 24022, Alzano Lombardo, Bergamo","{'type': 'Point', 'coordinates': [9.70848788465932, 45.75088182049903]}","FRAZIONE BUSA - SCUOLA MATERNA VIA OLERA, ALZANO LOMBARDO, Bergamo, Lombardia, Italia",POINT
FRAZIONE MONTE DI NESE - ABITAZIONE LICINI/GHERARDI,ALZANO LOMBARDO,"Monte di Nese, Alzano Lombardo, Bergamo","{'type': 'Point', 'coordinates': [9.70165000000003, 45.76583000000005]}","FRAZIONE MONTE DI NESE - ABITAZIONE LICINI/GHERARDI, ALZANO LOMBARDO, Bergamo, Lombardia, Italia",POINT
FRAZIONE MONTE DI NESE - BAR ITALIA,ALZANO LOMBARDO,"Monte di Nese, Alzano Lombardo, Bergamo","{'type': 'Point', 'coordinates': [9.70165000000003, 45.76583000000005]}","FRAZIONE MONTE DI NESE - BAR ITALIA, ALZANO LOMBARDO, Bergamo, Lombardia, Italia",POINT
FRAZIONE MONTE DI NESE CASTELLO - ABITAZIONE CORTINOVIS,ALZANO LOMBARDO,"Via Castello Monte di Nese, 24022, Alzano Lombardo, Bergamo","{'type': 'Point', 'coordinates': [9.715863257019313, 45.76814040781466]}","FRAZIONE MONTE DI NESE CASTELLO - ABITAZIONE CORTINOVIS, ALZANO LOMBARDO, Bergamo, Lombardia, Italia",POINT
FRAZIONE NESE - VIA BELVEDERE,ALZANO LOMBARDO,"Via Belvedere, 24022, Alzano Lombardo, Bergamo","{'type': 'Point', 'coordinates': [9.72466343386578, 45.73963071463269]}","FRAZIONE NESE - VIA BELVEDERE, ALZANO LOMBARDO, Bergamo, Lombardia, Italia",POINT
"FRAZIONE NESE - VIA DEI CORNI, 20",ALZANO LOMBARDO,"Via dei Corni 20, 24022, Alzano Lombardo, Bergamo","{'type': 'Point', 'coordinates': [9.715619199838402, 45.74225373105776]}","FRAZIONE NESE - VIA DEI CORNI, 20, ALZANO LOMBARDO, Bergamo, Lombardia, Italia",POINT
FRAZIONE OLERA - CIMITERO,ALZANO LOMBARDO,"Via Olera, 24022, Alzano Lombardo, Bergamo","{'type': 'Point', 'coordinates': [9.70848788465932, 45.75088182049903]}","FRAZIONE OLERA - CIMITERO, ALZANO LOMBARDO, Bergamo, Lombardia, Italia",POINT
FRAZIONE OLERA ALTA  - FONTANELLA,ALZANO LOMBARDO,"Olera, Alzano Lombardo, Bergamo","{'type': 'Point', 'coordinates': [9.691860000000077, 45.756200000000035]}","FRAZIONE OLERA ALTA  - FONTANELLA, ALZANO LOMBARDO, Bergamo, Lombardia, Italia",POINT
TRATTORIA ANITA - VIA LUIO,ALZANO LOMBARDO,"Via al Luio, 24022, Alzano Lombardo, Bergamo","{'type': 'Point', 'coordinates': [9.739554056054605, 45.73993937097395]}","TRATTORIA ANITA - VIA LUIO, ALZANO LOMBARDO, Bergamo, Lombardia, Italia",POINT
VIA FORNACI,ALZANO LOMBARDO,"Via Fornaci, 24022, Alzano Lombardo, Bergamo","{'type': 'Point', 'coordinates': [9.717283916793834, 45.75305940497264]}","VIA FORNACI, ALZANO LOMBARDO, Bergamo, Lombardia, Italia",POINT
VIA SPIAZZI - USCITA SERBATOIO,ALZANO LOMBARDO,"Via Spiazzi, 24022, Alzano Lombardo, Bergamo","{'type': 'Point', 'coordinates': [9.727984391609287, 45.73802489279903]}","VIA SPIAZZI - USCITA SERBATOIO, ALZANO LOMBARDO, Bergamo, Lombardia, Italia",POINT
MUNICIPIO - VIA CASTELLO,ANTEGNATE,"Via Castello, 24051, Antegnate, Bergamo","{'type': 'Point', 'coordinates': [9.790021716260046, 45.48452718243902]}","MUNICIPIO - VIA CASTELLO, ANTEGNATE, Bergamo, Lombardia, Italia",POINT
FONTANELLA PARCO DELLE BANDIERE - VIA G.LA PIRA,ARCENE,"Via Giorgio La Pira, 24040, Arcene, Bergamo","{'type': 'Point', 'coordinates': [9.620719432806455, 45.57578599781485]}","FONTANELLA PARCO DELLE BANDIERE - VIA G.LA PIRA, ARCENE, Bergamo, Lombardia, Italia",POINT
SCUOLA MEDIA  - VIA PAPA GIOVANNI XXIII°,ARCENE,Palestra Scuola Media,"{'type': 'Point', 'coordinates': [9.612900000000025, 45.57561000000004]}","SCUOLA MEDIA  - VIA PAPA GIOVANNI XXIII°, ARCENE, Bergamo, Lombardia, Italia",POINT
VIA PARTIGIANI,ARCENE,"Via Partigiani, 24040, Arcene, Bergamo","{'type': 'Point', 'coordinates': [9.618001108978131, 45.580124361723406]}","VIA PARTIGIANI, ARCENE, Bergamo, Lombardia, Italia",POINT
ABITAZIONE MOIOLI - VIA 1°MAGGIO,ARDESIO,"Ardesio, Bergamo","{'type': 'Point', 'coordinates': [9.929970000000026, 45.93741000000006]}","ABITAZIONE MOIOLI - VIA 1°MAGGIO, ARDESIO, Bergamo, Lombardia, Italia",POINT
CARPENTERIA ZANOLETTI - VIA VITTORIO VENETO,ARDESIO,"Ardesio, Bergamo","{'type': 'Point', 'coordinates': [9.929970000000026, 45.93741000000006]}","CARPENTERIA ZANOLETTI - VIA VITTORIO VENETO, ARDESIO, Bergamo, Lombardia, Italia",POINT
CONTRADA CERETE - FONTANELLA,ARDESIO,"Contrada Cerete, 24020, Ardesio, Bergamo","{'type': 'Point', 'coordinates': [9.920981249999993, 45.931968]}","CONTRADA CERETE - FONTANELLA, ARDESIO, Bergamo, Lombardia, Italia",POINT
"FONTANELLA  VIA LEONARDO DA VINCI, PRESSO SCUOLE",ARDESIO,"Via Leonardo da Vinci, 24020, Ardesio, Bergamo","{'type': 'Point', 'coordinates': [9.92833540124093, 45.94115919751815]}","FONTANELLA  VIA LEONARDO DA VINCI, PRESSO SCUOLE, ARDESIO, Bergamo, Lombardia, Italia",POINT
FONTANELLA VIA A.LOCATELLI,ARDESIO,"Via Antonio Locatelli, 24020, Ardesio, Bergamo","{'type': 'Point', 'coordinates': [9.930810976811095, 45.934825071674844]}","FONTANELLA VIA A.LOCATELLI, ARDESIO, Bergamo, Lombardia, Italia",POINT
FONTANELLA VIA BABES,ARDESIO,"Fontanella, Bergamo","{'type': 'Point', 'coordinates': [9.803680000000043, 45.46650000000005]}","FONTANELLA VIA BABES, ARDESIO, Bergamo, Lombardia, Italia",POINT
LOCALITA' AVE - FONTANELLA,ARDESIO,"Via Ave, 24020, Ardesio, Bergamo","{'type': 'Point', 'coordinates': [9.95367428118183, 45.94190148646222]}","LOCALITA' AVE - FONTANELLA, ARDESIO, Bergamo, Lombardia, Italia",POINT
LOCALITA' BANI - FONTANELLA VIA CASE NUOVE,ARDESIO,"Via Case Nuove, 24020, Ardesio, Bergamo","{'type': 'Point', 'coordinates': [9.904376492813327, 45.95280245694496]}","LOCALITA' BANI - FONTANELLA VIA CASE NUOVE, ARDESIO, Bergamo, Lombardia, Italia",POINT
LOCALITA' CASE MORE - FONTANELLA PARCO,ARDESIO,"Via Case More, 24020, Ardesio, Bergamo","{'type': 'Point', 'coordinates': [9.924770113385133, 45.91360697494185]}","LOCALITA' CASE MORE - FONTANELLA PARCO, ARDESIO, Bergamo, Lombardia, Italia",POINT
LOCALITA' LUDRIGNO - FONTANELLA PIAZZA CHIESA,ARDESIO,"Piazza Chiesa, 24020, Ardesio, Bergamo","{'type': 'Point', 'coordinates': [9.8582334672156, 45.95022290016345]}","LOCALITA' LUDRIGNO - FONTANELLA PIAZZA CHIESA, ARDESIO, Bergamo, Lombardia, Italia",POINT
LOCALITA' MARINONI - FONTANELLA,ARDESIO,"Contrada Marinoni, 24020, Ardesio, Bergamo","{'type': 'Point', 'coordinates': [9.915167996078093, 45.94832075233641]}","LOCALITA' MARINONI - FONTANELLA, ARDESIO, Bergamo, Lombardia, Italia",POINT
LOCALITA' RONCHI BASSI - FONTANELLA,ARDESIO,"Via Ronchi Bassi, 24020, Ardesio, Bergamo","{'type': 'Point', 'coordinates': [9.935716500000002, 45.94088249999999]}","LOCALITA' RONCHI BASSI - FONTANELLA, ARDESIO, Bergamo, Lombardia, Italia",POINT
LOCALITA' VARISCO - ABITAZIONE FILISETTI,ARDESIO,"Ardesio, Bergamo","{'type': 'Point', 'coordinates': [9.929970000000026, 45.93741000000006]}","LOCALITA' VARISCO - ABITAZIONE FILISETTI, ARDESIO, Bergamo, Lombardia, Italia",POINT
LOCALITA' ZANETTI - FONTANELLA,ARDESIO,"Contrada Zanetti, 24020, Ardesio, Bergamo","{'type': 'Point', 'coordinates': [9.877854619102235, 45.949761437013336]}","LOCALITA' ZANETTI - FONTANELLA, ARDESIO, Bergamo, Lombardia, Italia",POINT
CAPOLUOGO,AVIATICO,"Aviatico, Bergamo","{'type': 'Point', 'coordinates': [9.768860000000075, 45.80141000000003]}","CAPOLUOGO, AVIATICO, Bergamo, Lombardia, Italia",POINT
FRAZIONE AMA - FONTANELLA,AVIATICO,"Via Ama, 24020, Aviatico, Bergamo","{'type': 'Point', 'coordinates': [9.767371500000001, 45.78710816013302]}","FRAZIONE AMA - FONTANELLA, AVIATICO, Bergamo, Lombardia, Italia",POINT
FRAZIONE AMORA - FONTANELLA,AVIATICO,"Via Amora, 24020, Aviatico, Bergamo","{'type': 'Point', 'coordinates': [9.773806220938456, 45.790875372082084]}","FRAZIONE AMORA - FONTANELLA, AVIATICO, Bergamo, Lombardia, Italia",POINT
FRAZIONE GANDA - FONTANELLA,AVIATICO,"Via Frazione Ganda, 24020, Aviatico, Bergamo","{'type': 'Point', 'coordinates': [9.799104558240218, 45.793299982793286]}","FRAZIONE GANDA - FONTANELLA, AVIATICO, Bergamo, Lombardia, Italia",POINT
FONTANELLA VIA CESARE BATTISTI,AZZANO S.PAOLO,"Via Cesare Battisti, 24052, Azzano San Paolo, Bergamo","{'type': 'Point', 'coordinates': [9.676318500000008, 45.66104549999999]}","FONTANELLA VIA CESARE BATTISTI, AZZANO S.PAOLO, Bergamo, Lombardia, Italia",POINT
FONTANELLA CIMITERO,AZZONE,"Fontanella, Bergamo","{'type': 'Point', 'coordinates': [9.803680000000043, 45.46650000000005]}","FONTANELLA CIMITERO, AZZONE, Bergamo, Lombardia, Italia",POINT
FONTANELLA PIAZZA CADUTI DISPERSI,AZZONE,"Piazza Caduti e Dispersi, 24020, Azzone, Bergamo","{'type': 'Point', 'coordinates': [10.112597745415812, 45.97848171712868]}","FONTANELLA PIAZZA CADUTI DISPERSI, AZZONE, Bergamo, Lombardia, Italia",POINT
FONTANELLA PIAZZA VITTORIO EMANUELE,AZZONE,"Piazza Vittorio Emanuele, 24020, Azzone, Bergamo","{'type': 'Point', 'coordinates': [10.102228040708754, 45.9782898980731]}","FONTANELLA PIAZZA VITTORIO EMANUELE, AZZONE, Bergamo, Lombardia, Italia",POINT
FONTANELLA PARCO VIA DEI MILLE,BAGNATICA,"Via dei Mille, 24060, Bagnatica, Bergamo","{'type': 'Point', 'coordinates': [9.782618547417751, 45.6600578245345]}","FONTANELLA PARCO VIA DEI MILLE, BAGNATICA, Bergamo, Lombardia, Italia",POINT
SCUOLA MATERNA  - PIAZZA LIBERTA',BAGNATICA,"Piazza della Libertà, 24060, Bagnatica, Bergamo","{'type': 'Point', 'coordinates': [9.781616250000003, 45.6638445]}","SCUOLA MATERNA  - PIAZZA LIBERTA', BAGNATICA, Bergamo, Lombardia, Italia",POINT
