alias_address,alias_city,ammoniaca,arsenico,bicarbonato,calcio,cloro_residuo,cloruro,conducibilita,data_report,durezza,fluoruri,magnesio,manganese,nitrato,nitrito,ph,potassio,residuo_fisso,sodio,solfato
Comune,TREISO,<0.05,0.520,190,63.81,,22.20,439,06/11/2017,20.0,0.076,8.68,0.09,8.7,<0.010,7.59,1.75,307,11.15,47.90
Comune,ALBA - FR MUSSOTTO,<0.05,0.470,242,60.58,0.06,5.33,421,30/10/2017,21.6,0.094,13.59,5.14,0.2,<0.010,7.66,1.24,295,7.01,32.87
Comune,CANALE,<0.05,0.470,242,60.58,0.06,5.33,421,30/10/2017,21.6,0.094,13.59,5.14,0.2,<0.010,7.66,1.24,295,7.01,32.87
Comune,GUARENE,<0.05,0.470,242,60.58,0.06,5.33,421,30/10/2017,21.6,0.094,13.59,5.14,0.2,<0.010,7.66,1.24,295,7.01,32.87
Comune,MONTEU ROERO - FR. TRE RIVI,<0.05,0.470,242,60.58,0.06,5.33,421,30/10/2017,21.6,0.094,13.59,5.14,0.2,<0.010,7.66,1.24,295,7.01,32.87
Comune,ALBA FR PIANA BIGLINI,<0.05,0.380,198,53.82,0.21,5.27,372,15/11/2017,20.0,0.063,13.37,6.22,<0.1,<0.010,7.89,1.38,260,7.85,32.36
Comune,CORNELIANO D'ALBA,<0.05,0.380,198,53.82,0.21,5.27,372,15/11/2017,20.0,0.063,13.37,6.22,<0.1,<0.010,7.89,1.38,260,7.85,32.36
Comune,MONTICELLO D'ALBA,<0.05,0.380,198,53.82,0.21,5.27,372,15/11/2017,20.0,0.063,13.37,6.22,<0.1,<0.010,7.89,1.38,260,7.85,32.36
Comune,PIOBESI D'ALBA,<0.05,0.380,198,53.82,0.21,5.27,372,15/11/2017,20.0,0.063,13.37,6.22,<0.1,<0.010,7.89,1.38,260,7.85,32.36
Comune,SOMMARIVA PERNO,<0.05,0.380,198,53.82,0.21,5.27,372,15/11/2017,20.0,0.063,13.37,6.22,<0.1,<0.010,7.89,1.38,260,7.85,32.36
Comune,ALBA - FR SANTA ROSALIA,<0.05,0.440,110,48.32,0.03,1.59,259,31/10/2017,14.0,0.007,4.77,1.29,1.9,<0.010,8.11,0.52,181,1.41,44.77
Comune,BALDISSERO D'ALBA,<0.05,0.480,138,39.17,0.10,4.55,337,06/11/2017,14.0,0.096,11.23,5.35,<0.1,<0.010,7.80,1.13,236,5.67,27.61
Comune,CASTAGNITO,<0.05,0.480,138,39.17,0.10,4.55,337,06/11/2017,14.0,0.096,11.23,5.35,<0.1,<0.010,7.80,1.13,236,5.67,27.61
Comune,CASTELLINALDO,<0.05,0.480,138,39.17,0.10,4.55,337,06/11/2017,14.0,0.096,11.23,5.35,<0.1,<0.010,7.80,1.13,236,5.67,27.61
Comune,GOVONE CAPOLUOGO,<0.05,0.480,138,39.17,0.10,4.55,337,06/11/2017,14.0,0.096,11.23,5.35,<0.1,<0.010,7.80,1.13,236,5.67,27.61
Comune,MAGLIANO ALFIERI,<0.05,0.480,138,39.17,0.10,4.55,337,06/11/2017,14.0,0.096,11.23,5.35,<0.1,<0.010,7.80,1.13,236,5.67,27.61
Comune,MONTALDO ROERO,<0.05,0.480,138,39.17,0.10,4.55,337,06/11/2017,14.0,0.096,11.23,5.35,<0.1,<0.010,7.80,1.13,236,5.67,27.61
Comune,MONTEU ROERO CAPOLUOGO,<0.05,0.480,138,39.17,0.10,4.55,337,06/11/2017,14.0,0.096,11.23,5.35,<0.1,<0.010,7.80,1.13,236,5.67,27.61
Comune,PRIOCCA,<0.05,0.480,138,39.17,0.10,4.55,337,06/11/2017,14.0,0.096,11.23,5.35,<0.1,<0.010,7.80,1.13,236,5.67,27.61
Comune,SANTO STEFANO ROERO,<0.05,0.480,138,39.17,0.10,4.55,337,06/11/2017,14.0,0.096,11.23,5.35,<0.1,<0.010,7.80,1.13,236,5.67,27.61
Comune,VEZZA D'ALBA,<0.05,0.480,138,39.17,0.10,4.55,337,06/11/2017,14.0,0.096,11.23,5.35,<0.1,<0.010,7.80,1.13,236,5.67,27.61
Comune,BAROLO,<0.05,0.460,110,47.06,0.19,1.42,251,31/10/2017,13.2,0.007,4.67,0.55,1.8,<0.010,8.04,0.53,176,1.28,43.16
Comune,LA MORRA,<0.05,0.460,110,47.06,0.19,1.42,251,31/10/2017,13.2,0.007,4.67,0.55,1.8,<0.010,8.04,0.53,176,1.28,43.16
Comune,NOVELLO,<0.05,0.460,110,47.06,0.19,1.42,251,31/10/2017,13.2,0.007,4.67,0.55,1.8,<0.010,8.04,0.53,176,1.28,43.16
Comune,TREZZO TINELLA,<0.05,0.460,110,47.06,0.19,1.42,251,31/10/2017,13.2,0.007,4.67,0.55,1.8,<0.010,8.04,0.53,176,1.28,43.16
Comune,VERDUNO,<0.05,0.460,110,47.06,0.19,1.42,251,31/10/2017,13.2,0.007,4.67,0.55,1.8,<0.010,8.04,0.53,176,1.28,43.16
Comune,BRA,<0.05,1.160,244,87.37,0.08,17.10,558,04/10/2017,28.8,0.044,16.04,9.25,19.2,<0.010,7.61,1.35,391,11.00,64.10
Comune,MANGO - CAPOLUOGO,<0.05,0.440,110,43.39,0.06,1.37,262,30/10/2017,12.6,0.015,4.65,1.03,1.9,<0.010,8.21,0.46,183,1.83,44.52
Comune,CAMO,<0.05,0.440,110,43.39,0.06,1.37,262,30/10/2017,12.6,0.015,4.65,1.03,1.9,<0.010,8.21,0.46,183,1.83,44.52
Comune,NEVIGLIE,<0.05,0.440,110,43.39,0.06,1.37,262,30/10/2017,12.6,0.015,4.65,1.03,1.9,<0.010,8.21,0.46,183,1.83,44.52
Comune,CHERASCO - FR SAN GIOVANNI,<0.05,0.320,110,48.70,0.14,1.35,255,31/10/2017,14.0,0.009,4.79,0.77,1.8,<0.010,8.03,0.51,179,1.34,44.66
Comune,CHERASCO - FR SAN BARTOLOMEO,<0.05,0.320,110,48.70,0.14,1.35,255,31/10/2017,14.0,0.009,4.79,0.77,1.8,<0.010,8.03,0.51,179,1.34,44.66
Comune,CHERASCO - FR PICCHI,<0.05,0.320,110,48.70,0.14,1.35,255,31/10/2017,14.0,0.009,4.79,0.77,1.8,<0.010,8.03,0.51,179,1.34,44.66
Comune,NARZOLE - FR VERGNE,<0.05,0.320,110,48.70,0.14,1.35,255,31/10/2017,14.0,0.009,4.79,0.77,1.8,<0.010,8.03,0.51,179,1.34,44.66
Comune,NEIVE - ALTO,<0.05,0.320,110,48.70,0.14,1.35,255,31/10/2017,14.0,0.009,4.79,0.77,1.8,<0.010,8.03,0.51,179,1.34,44.66
Comune,CASTIGLIONE TINELLA,<0.05,0.320,110,48.70,0.14,1.35,255,31/10/2017,14.0,0.009,4.79,0.77,1.8,<0.010,8.03,0.51,179,1.34,44.66
Comune,CHERASCO - CAPOLUOGO,0.091,0.130,188,51.14,0.05,3.72,364,31/10/2017,16.0,0.109,8.72,42.79,0.6,0.086,8.14,0.98,255,19.95,47.42
Comune,CHERASCO FR RORETO,<0.05,2.240,260,100.73,,17.60,570,06/11/2017,30.0,0.027,10.32,2.42,9.4,<0.010,7.43,1.29,399,7.41,74.78
Comune,CHERASCO FR CAPPELLAZZO,<0.05,2.240,260,100.73,,17.60,570,06/11/2017,30.0,0.027,10.32,2.42,9.4,<0.010,7.43,1.29,399,7.41,74.78
Comune,CHERASCO FR BRICCO DE FAULE,<0.05,2.240,260,100.73,,17.60,570,06/11/2017,30.0,0.027,10.32,2.42,9.4,<0.010,7.43,1.29,399,7.41,74.78
Comune,GOVONE - FR. CANOVE,<0.05,0.540,140,53.22,0.07,47.17,614,15/11/2017,20.0,0.116,13.89,10.73,5.8,<0.010,7.52,1.58,430,30.65,74.45
Comune,GRINZANE CAVOUR-FR GALLO,<0.05,0.790,216,66.97,0.02,11.79,469,30/10/2017,22.0,0.112,13.30,7.46,3.3,<0.010,7.78,1.51,329,9.92,36.33
Comune,RODDI,<0.05,0.790,216,66.97,0.02,11.79,469,30/10/2017,22.0,0.112,13.30,7.46,3.3,<0.010,7.78,1.51,329,9.92,36.33
Comune,MANGO - FR. SAN DONATO,<0.05,0.410,310,89.58,0.02,16.06,522,27/12/2017,29.8,0.189,14.68,1.27,4.8,<0.010,7.96,1.58,418,10.69,55.22
Comune,MONTA',<0.05,1.770,190,61.71,0.07,8.62,440,15/09/2017,22.8,0.074,17.03,8.37,0.5,0.010,8.07,1.24,308,9.72,73.37
Comune,NARZOLE CAPOLUOGO,<0.05,0.600,166,37.72,0.02,11.07,456,30/10/2017,15.6,0.209,12.16,20.19,2.2,0.024,8.00,1.38,319,49.31,74.88
Comune,NARZOLE FR LUCCHI,0.20,<1.000,174,21.21,0.01,4.47,384,15/11/2017,9.6,0.215,8.06,22.69,0.2,0.186,8.07,1.28,269,52.88,45.81
Comune,NEIVE - BASSO,0.05,0.480,130,45.98,0.01,10.29,339,30/10/2017,16.0,0.063,10.11,3.47,0.8,<0.010,7.92,0.97,237,7.88,37.48
Comune,POCAPAGLIA,0.05,0.170,316,105.19,0.13,8.20,665,30/10/2017,35.6,0.127,18.82,6.01,<0.1,<0.010,7.91,2.25,466,16.13,91.70
Comune,SANTA VITTORIA D'ALBA,<0.05,0.230,150,70.52,0.05,14.50,491,06/11/2017,22.0,0.083,10.93,1.02,4.1,<0.010,7.57,1.29,344,18.01,106.73
Comune,SOMMARIVA BOSCO CAPOLUOGO,<0.05,1.280,182,58.18,0.09,17.62,439,06/12/2017,20.0,0.082,13.60,6.72,29.8,<0.010,7.37,2.90,351,13.30,39.06
Comune,SOMMARIVA BOSCO FR MANIGA,<0.05,1.390,202,49.98,0.03,3.94,390,06/12/2017,21.0,0.059,20.10,0.42,6.8,<0.010,7.93,0.86,312,7.57,40.28
Comune,SOMMARIVA BOSCO FR TAVELLE,<0.05,1.390,202,49.98,0.03,3.94,390,06/12/2017,21.0,0.059,20.10,0.42,6.8,<0.010,7.93,0.86,312,7.57,40.28
Comune,SOMMARIVA BOSCO FR AGOSTINASSI,<0.05,1.390,202,49.98,0.03,3.94,390,06/12/2017,21.0,0.059,20.10,0.42,6.8,<0.010,7.93,0.86,312,7.57,40.28
Comune,SOMMARIVA BOSCO- FR. GABRIELASSI,0.051,1.530,220,56.74,0.07,6.82,361,14/09/2017,19.2,0.063,10.19,2.96,<0.1,<0.010,8.18,0.84,253,10.87,11.95
Comune,SOMMARIVA BOSCO FR PAOLORIO,<0.05,2.580,194,60.88,,9.58,369,06/12/2017,20.0,0.074,9.65,0.72,15.5,<0.010,7.43,1.06,258,8.26,13.87
