alias_address,alias_city,geocode,geometry,georeferencingString,type
Via Don Giovanni Minzoni,AGRATE BRIANZA,"Via Don Giovanni Minzoni, 20864, Agrate Brianza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.35259793807973, 45.57773048360456]}","Via Don Giovanni Minzoni, AGRATE BRIANZA, Monza, Lombardia",POINT
"Via Parrocchia, 8",AICURZIO,"Via Parrocchia 8, 20886, Aicurzio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.41551680336427, 45.6399389553062]}","Via Parrocchia, 8, AICURZIO, Monza, Lombardia",POINT
Str. per Cascina Restelli,AICURZIO,"Strada per Cascina Restelli, 20886, Aicurzio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.406388708496218, 45.637766224182286]}","Str. per Cascina Restelli, AICURZIO, Monza, Lombardia",POINT
Str. per Castel Negrino e Commenda,AICURZIO,"Strada per Castel Negrino e Commenda, 20886, Aicurzio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.421929329245051, 45.64537675069837]}","Str. per Castel Negrino e Commenda, AICURZIO, Monza, Lombardia",POINT
"VIA ROMA, n. 2",AICURZIO,"Via Roma 2, 20886, Aicurzio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.413870107825037, 45.640111054677135]}","VIA ROMA, n. 2, AICURZIO, Monza, Lombardia",POINT
"VIA DELLA VITTORIA, n. 11",AICURZIO,"Via della Vittoria 11, 20886, Aicurzio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.415973216342577, 45.64096910352589]}","VIA DELLA VITTORIA, n. 11, AICURZIO, Monza, Lombardia",POINT
VIA DANTE ALIGHERI,ALBIATE,"Via Dante Alighieri, 20847, Albiate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.259932790602518, 45.657127643033235]}","VIA DANTE ALIGHERI, ALBIATE, Monza, Lombardia",POINT
PIAZZA CONCILIAZIONE,ALBIATE,"Piazza Concilia Zione, 20847, Albiate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.255991557030123, 45.65932015841702]}","PIAZZA CONCILIAZIONE, ALBIATE, Monza, Lombardia",POINT
Cascina Canzi,ALBIATE,"Cascina Canzi, 20847, Albiate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.248112344162543, 45.64800676164425]}","Cascina Canzi, ALBIATE, Monza, Lombardia",POINT
via Carducci,ALBIATE,"Via Giosuè Carducci, 20847, Albiate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.25919325, 45.65768400000002]}","via Carducci, ALBIATE, Monza, Lombardia",POINT
via Carducci,ALBIATE,"Via Giosuè Carducci, 20847, Albiate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.25919325, 45.65768400000002]}","via Carducci, ALBIATE, Monza, Lombardia",POINT
VIA FERRINI,ALBIATE,"Albiate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.253370000000075, 45.65712000000008]}","VIA FERRINI, ALBIATE, Monza, Lombardia",POINT
"Piazza Conte Durini, / Via Tiziano 5, 20862 Arcore MB, Italia",ARCORE,"Via Tiziano 5, 20836, Briosco, MB","{'type': 'Point', 'coordinates': [9.237522948669767, 45.70850635053959]}","Piazza Conte Durini, / Via Tiziano 5, 20862 Arcore MB, Italia, ARCORE, Monza, Lombardia",POINT
VIA DE GASPERI,ARCORE,"Via Alcide De Gasperi, 20862, Arcore, Monza e Brianza","{'type': 'Point', 'coordinates': [9.326655266317612, 45.62552064947642]}","VIA DE GASPERI, ARCORE, Monza, Lombardia",POINT
VIA ROMA angolo VIA MONTE BIANCO,ARCORE,"Via Roma & Via Monte Bianco, 20862, Arcore, Monza e Brianza","{'type': 'Point', 'coordinates': [9.321241500000014, 45.62665200000001]}","VIA ROMA angolo VIA MONTE BIANCO, ARCORE, Monza, Lombardia",POINT
VIA BUONARROTI,ARCORE,"Via Michelangelo Buonarroti, 20862, Arcore, Monza e Brianza","{'type': 'Point', 'coordinates': [9.325427464525951, 45.619411911555545]}","VIA BUONARROTI, ARCORE, Monza, Lombardia",POINT
VIA FERRINI,ARCORE,"Arcore, Monza e Brianza","{'type': 'Point', 'coordinates': [9.32176000000004, 45.62626000000006]}","VIA FERRINI, ARCORE, Monza, Lombardia",POINT
VIA CASATI angolo VIA UMBERTO,ARCORE,"Via Alfonso Casati & Via Umberto I, 20862, Arcore, Monza e Brianza","{'type': 'Point', 'coordinates': [9.326168999999993, 45.626688]}","VIA CASATI angolo VIA UMBERTO, ARCORE, Monza, Lombardia",POINT
PIAZZA CONTE DURINI,ARCORE,"Piazza Conte Durini, 20862, Arcore, Monza e Brianza","{'type': 'Point', 'coordinates': [9.331845478993621, 45.63913057805785]}","PIAZZA CONTE DURINI, ARCORE, Monza, Lombardia",POINT
Via San Martino,ARCORE,"Viale San Martino, 20862, Arcore, Monza e Brianza","{'type': 'Point', 'coordinates': [9.316007298815979, 45.62572776690254]}","Via San Martino, ARCORE, Monza, Lombardia",POINT
Via del Bruno,ARCORE,"Via del Bruno, 20862, Arcore, Monza e Brianza","{'type': 'Point', 'coordinates': [9.326586603568268, 45.614344429671306]}","Via del Bruno, ARCORE, Monza, Lombardia",POINT
Via Grandi angolo via Gilera,ARCORE,"Via Achille Grandi, 20862, Arcore, Monza e Brianza","{'type': 'Point', 'coordinates': [9.343692177802005, 45.63055450760629]}","Via Grandi angolo via Gilera, ARCORE, Monza, Lombardia",POINT
Via Piave,BARLASSINA,"Via Piave, 20825, Barlassina, Monza e Brianza","{'type': 'Point', 'coordinates': [9.131642603601383, 45.65401876730145]}","Via Piave, BARLASSINA, Monza, Lombardia",POINT
Via Paganini,BARLASSINA,"Via Niccolò Paganini, 20825, Barlassina, Monza e Brianza","{'type': 'Point', 'coordinates': [9.118027188700092, 45.65366979277969]}","Via Paganini, BARLASSINA, Monza, Lombardia",POINT
Via Longoni,BARLASSINA,"Via Emilio Longoni, 20825, Barlassina, Monza e Brianza","{'type': 'Point', 'coordinates': [9.119420614567703, 45.65036113257008]}","Via Longoni, BARLASSINA, Monza, Lombardia",POINT
"Piazza Cavour, 3",BARLASSINA,"Via Camillo Benso di Cavour 3, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.272368886202353, 45.580014870102175]}","Piazza Cavour, 3, BARLASSINA, Monza, Lombardia",POINT
Via Tiziano Vecellio,BARLASSINA,"Via Tiziano Vecellio, 20825, Barlassina, Monza e Brianza","{'type': 'Point', 'coordinates': [9.129606993228403, 45.660029331076146]}","Via Tiziano Vecellio, BARLASSINA, Monza, Lombardia",POINT
"Piazza Fumagalli, 6",BELLUSCO,"Piazza Fumagalli 6, 20882, Bellusco, Monza e Brianza","{'type': 'Point', 'coordinates': [9.425887687849139, 45.61921975094823]}","Piazza Fumagalli, 6, BELLUSCO, Monza, Lombardia",POINT
Via Dolomiti,BELLUSCO,"Via Dolomiti, 20882, Bellusco, Monza e Brianza","{'type': 'Point', 'coordinates': [9.428597167979124, 45.617439468135096]}","Via Dolomiti, BELLUSCO, Monza, Lombardia",POINT
VIA CASCINA SAN NAZZARO,BELLUSCO,"Cascina San Nazzaro, 20882, Bellusco, Monza e Brianza","{'type': 'Point', 'coordinates': [9.405554899238249, 45.62409330652039]}","VIA CASCINA SAN NAZZARO, BELLUSCO, Monza, Lombardia",POINT
"Via Giovanni Pascoli, 9",BELLUSCO,"Via Giovanni Pascoli 9, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.285212634848468, 45.577075455188265]}","Via Giovanni Pascoli, 9, BELLUSCO, Monza, Lombardia",POINT
Via Vittorio Emanuele II,BERNAREGGIO,"Via Vittorio Emanuele, 20881, Bernareggio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.40663043042459, 45.64624919556974]}","Via Vittorio Emanuele II, BERNAREGGIO, Monza, Lombardia",POINT
Via Giovanni XXIII 20881 Bernareggio MB,BERNAREGGIO,"Via Papa Giovanni XXIII, 20881, Bernareggio, MB","{'type': 'Point', 'coordinates': [9.41324195721829, 45.65361734058226]}","Via Giovanni XXIII 20881 Bernareggio MB, BERNAREGGIO, Monza, Lombardia",POINT
Via Obizzone 20881 Bernareggio MB,BERNAREGGIO,20881,"{'type': 'Point', 'coordinates': [9.403481082000042, 45.648540000000025]}","Via Obizzone 20881 Bernareggio MB, BERNAREGGIO, Monza, Lombardia",POINT
Via Franzolino Prinetti,BERNAREGGIO,"Via Franzolino Prinetti, 20881, Bernareggio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.406534307660248, 45.648345226260666]}","Via Franzolino Prinetti, BERNAREGGIO, Monza, Lombardia",POINT
Via Bachelet,BERNAREGGIO,"Via Vittorio Bachelet, 20881, Bernareggio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.392714569314403, 45.637658354084245]}","Via Bachelet, BERNAREGGIO, Monza, Lombardia",POINT
"Via Obizzone da Bernareggio, 35",BERNAREGGIO,"Via Obizzone da Bernareggio 35, 20881, Bernareggio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.402992355675453, 45.64762597085809]}","Via Obizzone da Bernareggio, 35, BERNAREGGIO, Monza, Lombardia",POINT
"Via Morselli, 1",BERNAREGGIO,"Via Camillo Morselli, 20881, Bernareggio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.412489148331229, 45.64977427132265]}","Via Morselli, 1, BERNAREGGIO, Monza, Lombardia",POINT
Via Isonzo 20842 Vergo-Zoccorino MB,BESANA IN BRIANZA,"Via Isonzo, 20842, Besana in Brianza, MB","{'type': 'Point', 'coordinates': [9.249240495355886, 45.69760747382811]}","Via Isonzo 20842 Vergo-Zoccorino MB, BESANA IN BRIANZA, Monza, Lombardia",POINT
"Viale John e Robert Kennedy, 5",BESANA IN BRIANZA,"Via John Fitzgerald Kennedy 5, 20853, Biassono, Monza e Brianza","{'type': 'Point', 'coordinates': [9.277832980437399, 45.62581027477063]}","Viale John e Robert Kennedy, 5, BESANA IN BRIANZA, Monza, Lombardia",POINT
Via delle Rose,BESANA IN BRIANZA,"Via delle Rose, 20842, Besana in Brianza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.293880794407059, 45.69972478970925]}","Via delle Rose, BESANA IN BRIANZA, Monza, Lombardia",POINT
Via Vicinale del Brusignone,BESANA IN BRIANZA,"Via Vicinale del Bruscignone, 20842, Besana in Brianza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.286742399799193, 45.69053559986613]}","Via Vicinale del Brusignone, BESANA IN BRIANZA, Monza, Lombardia",POINT
"Via Giacomo Matteotti, 62",BESANA IN BRIANZA,"Via Giacomo Matteotti 62, 20842, Besana in Brianza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.262786756592984, 45.691792857897155]}","Via Giacomo Matteotti, 62, BESANA IN BRIANZA, Monza, Lombardia",POINT
"Via B. Angelico, 16",BESANA IN BRIANZA,"Via Beato Angelico 16, 20842, Besana in Brianza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.293778005135888, 45.7025349081309]}","Via B. Angelico, 16, BESANA IN BRIANZA, Monza, Lombardia",POINT
"Via Leonardo da Vinci, 5",BESANA IN BRIANZA,"Via Leonardo da Vinci 5, 20842, Besana in Brianza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.293279742080198, 45.70142519581363]}","Via Leonardo da Vinci, 5, BESANA IN BRIANZA, Monza, Lombardia",POINT
Via Grandi,BIASSONO,"Via Achille Grandi, 20853, Biassono, Monza e Brianza","{'type': 'Point', 'coordinates': [9.269277993963454, 45.62773943935096]}","Via Grandi, BIASSONO, Monza, Lombardia",POINT
Via Cesana & Villa,BIASSONO,"Via Cesana e Villa, 20853, Biassono, Monza e Brianza","{'type': 'Point', 'coordinates': [9.275857443958765, 45.62532218158763]}","Via Cesana & Villa, BIASSONO, Monza, Lombardia",POINT
VIA LOCATELLI,BIASSONO,"Via Antonio Locatelli, 20853, Biassono, Monza e Brianza","{'type': 'Point', 'coordinates': [9.273228333938503, 45.62707513233]}","VIA LOCATELLI, BIASSONO, Monza, Lombardia",POINT
VIA PORTA MUGNAIA,BIASSONO,"Via Porta Mugnaia, 20853, Biassono, Monza e Brianza","{'type': 'Point', 'coordinates': [9.27649380956408, 45.631773407714725]}","VIA PORTA MUGNAIA, BIASSONO, Monza, Lombardia",POINT
VIA PO,BIASSONO,"Via Po, 20853, Biassono, Monza e Brianza","{'type': 'Point', 'coordinates': [9.273314022195446, 45.62161940498588]}","VIA PO, BIASSONO, Monza, Lombardia",POINT
PIAZZA ITALIA,BIASSONO,"Piazza Italia, 20853, Biassono, Monza e Brianza","{'type': 'Point', 'coordinates': [9.273558959247431, 45.630461510969205]}","PIAZZA ITALIA, BIASSONO, Monza, Lombardia",POINT
PIAZZA ITALIA,BIASSONO,"Piazza Italia, 20853, Biassono, Monza e Brianza","{'type': 'Point', 'coordinates': [9.273558959247431, 45.630461510969205]}","PIAZZA ITALIA, BIASSONO, Monza, Lombardia",POINT
"VIA LOCATELLI, 94",BIASSONO,"Via Antonio Locatelli 94, 20853, Biassono, Monza e Brianza","{'type': 'Point', 'coordinates': [9.262642752005364, 45.62417599362335]}","VIA LOCATELLI, 94, BIASSONO, Monza, Lombardia",POINT
Via Peregallo 20836 Briosco MB,BRIOSCO,"Via Peregallo, 20836, Briosco, MB","{'type': 'Point', 'coordinates': [9.233204271240202, 45.71526765118732]}","Via Peregallo 20836 Briosco MB, BRIOSCO, Monza, Lombardia",POINT
"Via XI Febbraio, 32",BRIOSCO,"Via 11 Febbraio 32, 20836, Briosco, Monza e Brianza","{'type': 'Point', 'coordinates': [9.238433820012684, 45.72482749930751]}","Via XI Febbraio, 32, BRIOSCO, Monza, Lombardia",POINT
Via Trivulzio Capriano,BRIOSCO,"Via Gerolamo Trivulzio, 20836, Briosco, Monza e Brianza","{'type': 'Point', 'coordinates': [9.256270499999996, 45.72337723468583]}","Via Trivulzio Capriano, BRIOSCO, Monza, Lombardia",POINT
"Via Roma, 4",BRIOSCO,"Via Roma 4, 20853, Biassono, Monza e Brianza","{'type': 'Point', 'coordinates': [9.27634015903972, 45.63110839520473]}","Via Roma, 4, BRIOSCO, Monza, Lombardia",POINT
"Via XXV Aprile, 57",BRUGHERIO,"Via 25 Aprile 57, 20861, Brugherio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.302283094090818, 45.5450774454671]}","Via XXV Aprile, 57, BRUGHERIO, Monza, Lombardia",POINT
Piazza Palmiro Togliatti,BRUGHERIO,"Piazza Palmiro Togliatti, 20861, Brugherio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.282883773707924, 45.55049922154607]}","Piazza Palmiro Togliatti, BRUGHERIO, Monza, Lombardia",POINT
Via Montello,BRUGHERIO,"Via Montello, 20861, Brugherio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.303160264633783, 45.56632515332868]}","Via Montello, BRUGHERIO, Monza, Lombardia",POINT
"Viale Lombardia, 301-297 20861 Brugherio MB",BRUGHERIO,"Viale Lombardia 301, 20861, Brugherio, MB","{'type': 'Point', 'coordinates': [9.302868058687839, 45.56056036886144]}","Viale Lombardia, 301-297 20861 Brugherio MB, BRUGHERIO, Monza, Lombardia",POINT
"Via S. Francesco D'assisi, Brugherio",BRUGHERIO,"Via San Francesco d'Assisi, 20861, Brugherio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.316282647742641, 45.55704172777014]}","Via S. Francesco D'assisi, Brugherio, BRUGHERIO, Monza, Lombardia",POINT
"Via Sciviero, Brugherio",BRUGHERIO,"Via Sciviero, 20861, Brugherio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.301185190854408, 45.55411780468706]}","Via Sciviero, Brugherio, BRUGHERIO, Monza, Lombardia",POINT
"Via Volturno 80, Brugherio",BRUGHERIO,"Via Volturno 80, 20861, Brugherio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.298142360811367, 45.54259352928612]}","Via Volturno 80, Brugherio, BRUGHERIO, Monza, Lombardia",POINT
"Via Torazza 38, Brugherio",BRUGHERIO,"Via Torazza 38, 20861, Brugherio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.28484608219229, 45.55204004892311]}","Via Torazza 38, Brugherio, BRUGHERIO, Monza, Lombardia",POINT
"Via Filippo Corridoni, 16",BRUGHERIO,"Via Filippo Corridoni 16, 20861, Brugherio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.30279077075991, 45.567834485429046]}","Via Filippo Corridoni, 16, BRUGHERIO, Monza, Lombardia",POINT
"Via Brianza, 70",BRUGHERIO,"Viale Brianza 70, 20861, Brugherio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.308767468088135, 45.55701722952856]}","Via Brianza, 70, BRUGHERIO, Monza, Lombardia",POINT
"Via Nazario Sauro, 135",BRUGHERIO,"Via Nazario Sauro 135, 20861, Brugherio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.287203167734688, 45.5521559938832]}","Via Nazario Sauro, 135, BRUGHERIO, Monza, Lombardia",POINT
Piazza Don G. Camagni,BRUGHERIO,"Piazza Don Giuseppe Camagni, 20861, Brugherio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.299398500000018, 45.54516600000001]}","Piazza Don G. Camagni, BRUGHERIO, Monza, Lombardia",POINT
"Viale Lombardia, 301",BRUGHERIO,"Viale Lombardia 301, 20861, Brugherio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.302868058687839, 45.56056036886144]}","Viale Lombardia, 301, BRUGHERIO, Monza, Lombardia",POINT
"Via S. Giovanni Bosco, 29",BRUGHERIO,"Via San Giovanni Bosco 29, 20861, Brugherio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.306395647671438, 45.55334334332622]}","Via S. Giovanni Bosco, 29, BRUGHERIO, Monza, Lombardia",POINT
"Via Kennedy, 15",BRUGHERIO,"Via John e Robert Kennedy 15, 20861, Brugherio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.29866732015692, 45.54770428282072]}","Via Kennedy, 15, BRUGHERIO, Monza, Lombardia",POINT
"Via Dante, 115",BRUGHERIO,"Via Dante Alighieri 115, 20861, Brugherio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.294625487650759, 45.548374631138564]}","Via Dante, 115, BRUGHERIO, Monza, Lombardia",POINT
Via Sciesa,BRUGHERIO,"Brugherio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.297900000000027, 45.55380000000008]}","Via Sciesa, BRUGHERIO, Monza, Lombardia",POINT
Via Andreani,BRUGHERIO,"Via Paolo Andreani, 20861, Brugherio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.281382658671463, 45.550208702112016]}","Via Andreani, BRUGHERIO, Monza, Lombardia",POINT
"Piazza Papa Giovanni XXIII, 8",BURAGO DI MOLGORA,"Piazza Papa Giovanni XXIII 8, 20861, Brugherio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.30296585111649, 45.554389019158585]}","Piazza Papa Giovanni XXIII, 8, BURAGO DI MOLGORA, Monza, Lombardia",POINT
Via Galileo Galilei,BURAGO DI MOLGORA,"Via Galileo Galilei, 20875, Burago di Molgora, Monza e Brianza","{'type': 'Point', 'coordinates': [9.387695066049313, 45.5937679244739]}","Via Galileo Galilei, BURAGO DI MOLGORA, Monza, Lombardia",POINT
Via Galileo Galilei 20875 Burago di Molgora MB,BURAGO DI MOLGORA,"Via Galileo Galilei, 20875, Burago di Molgora, MB","{'type': 'Point', 'coordinates': [9.387695066049313, 45.5937679244739]}","Via Galileo Galilei 20875 Burago di Molgora MB, BURAGO DI MOLGORA, Monza, Lombardia",POINT
"Piazza Giacomo Matteotti, 12",BURAGO DI MOLGORA,"Piazza Giacomo Matteotti 12, 20835, Muggiò, Monza e Brianza","{'type': 'Point', 'coordinates': [9.229335742022041, 45.59321263113856]}","Piazza Giacomo Matteotti, 12, BURAGO DI MOLGORA, Monza, Lombardia",POINT
Viale Martiri della Libertà,BURAGO DI MOLGORA,"Via Martiri della Libertà, 20875, Burago di Molgora, Monza e Brianza","{'type': 'Point', 'coordinates': [9.378997729352639, 45.60030169419648]}","Viale Martiri della Libertà, BURAGO DI MOLGORA, Monza, Lombardia",POINT
Viale Lombardia,CAMPARADA,"Via Lombardia, 20857, Camparada, Monza e Brianza","{'type': 'Point', 'coordinates': [9.323953043393168, 45.65111699869532]}","Viale Lombardia, CAMPARADA, Monza, Lombardia",POINT
Via Resegone,CAMPARADA,"Via Resegone, 20857, Camparada, Monza e Brianza","{'type': 'Point', 'coordinates': [9.331612479213506, 45.65495492956125]}","Via Resegone, CAMPARADA, Monza, Lombardia",POINT
Viale Grigna,CAMPARADA,"Viale Grigna, 20857, Camparada, Monza e Brianza","{'type': 'Point', 'coordinates': [9.317500995470299, 45.656839378912316]}","Viale Grigna, CAMPARADA, Monza, Lombardia",POINT
VIA GIBELLINI,CARATE BRIANZA,"Via Alberto Gabellini, 20832, Desio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.202987072759615, 45.622699769915826]}","VIA GIBELLINI, CARATE BRIANZA, Monza, Lombardia",POINT
VIA DANTE ALIGHERI,CARATE BRIANZA,"Via Dante Alighieri, 20865, Usmate Velate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.373151250000017, 45.653116499999996]}","VIA DANTE ALIGHERI, CARATE BRIANZA, Monza, Lombardia",POINT
Via AMEDEO COLOMBO,CARATE BRIANZA,"Via Amedeo Colombo, 20841, Carate Brianza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.23991597192638, 45.67348970986433]}","Via AMEDEO COLOMBO, CARATE BRIANZA, Monza, Lombardia",POINT
Via MONTELLO ANGOLO VIA STANGA BUSCA,CARATE BRIANZA,"Viale Montello & Via Stanga Busca, 20841, Carate Brianza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.244422000000014, 45.68535]}","Via MONTELLO ANGOLO VIA STANGA BUSCA, CARATE BRIANZA, Monza, Lombardia",POINT
Piazza IV Novembre,CARATE BRIANZA,"Via Quarto, 20871, Vimercate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.376287092966754, 45.61557448837916]}","Piazza IV Novembre, CARATE BRIANZA, Monza, Lombardia",POINT
VIA CANTORE,CARATE BRIANZA,"Via Generale Cantore, 20841, Carate Brianza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.232183589774454, 45.677209669650566]}","VIA CANTORE, CARATE BRIANZA, Monza, Lombardia",POINT
"VIA TOMMASO GROSSI, 4",CARATE BRIANZA,"Via Tommaso Grossi 4, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.269170501529224, 45.58927269525075]}","VIA TOMMASO GROSSI, 4, CARATE BRIANZA, Monza, Lombardia",POINT
VIA MAZZINI,CARATE BRIANZA,"Via Giuseppe Mazzini, 20866, Carnate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.371726834644292, 45.65061562920232]}","VIA MAZZINI, CARATE BRIANZA, Monza, Lombardia",POINT
Via De Gasperi,CARNATE,"Via Alcide De Gasperi, 20866, Carnate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.378387244778807, 45.64720250939201]}","Via De Gasperi, CARNATE, Monza, Lombardia",POINT
Via Fornace,CARNATE,"Via Fornace, 20866, Carnate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.382494212031979, 45.6532519293227]}","Via Fornace, CARNATE, Monza, Lombardia",POINT
