alias_city,alias_address,georeferencingString,type
Albaredo d’Adige,VIA DEL COMMERCIO,"VIA DEL COMMERCIO, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA DEL DONATORE,"VIA DEL DONATORE, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA DEL FANTE,"VIA DEL FANTE, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA DEL SOLE,"VIA DEL SOLE, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA DELL'AGRICOLTURA,"VIA DELL'AGRICOLTURA, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA DELL'ARTIGIANATO,"VIA DELL'ARTIGIANATO, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA DELL'AVIERE,"VIA DELL'AVIERE, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA DELL'INDUSTRIA,"VIA DELL'INDUSTRIA, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA DELLA PACE,"VIA DELLA PACE, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA DELLO SPORT,"VIA DELLO SPORT, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA DON PATUZZI RODOLFO,"VIA DON PATUZZI RODOLFO, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA DON SASSELLI D'ERA,"VIA DON SASSELLI D'ERA, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA EUROPA,"VIA EUROPA, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA FORCA,"VIA FORCA, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA GENNARI,"VIA GENNARI, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA GHIACCIAIA,"VIA GHIACCIAIA, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA GNESATO DELFINO,"VIA GNESATO DELFINO, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA IPPICA,"VIA IPPICA, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA ISONZO,"VIA ISONZO, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA LORA,"VIA LORA, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA MADONNINA,"VIA MADONNINA, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA MARCONI,"VIA MARCONI, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA MATTEOTTI,"VIA MATTEOTTI, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA MICHELLORIE,"VIA MICHELLORIE, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA MIEGA,"VIA MIEGA, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA MODON,"VIA MODON, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA PALAZZETTO,"VIA PALAZZETTO, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA PIAVE,"VIA PIAVE, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA PICCOLE FIGLIE S.GIUSEPPE,"VIA PICCOLE FIGLIE S.GIUSEPPE, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA PONTE,"VIA PONTE, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA PONTE ASSE,"VIA PONTE ASSE, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA PRESINA,"VIA PRESINA, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA ROMA,"VIA ROMA, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA SEREGA,"VIA SEREGA, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA STRADA GATTA,"VIA STRADA GATTA, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA TAGLIAMENTO,"VIA TAGLIAMENTO, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA TEIOLO,"VIA TEIOLO, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA TIEDE,"VIA TIEDE, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA TRIESTE,"VIA TRIESTE, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA VEGRI,"VIA VEGRI, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA VENEZIA,"VIA VENEZIA, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA VILLARASPA,"VIA VILLARASPA, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Albaredo d’Adige,VIA ZURLARE,"VIA ZURLARE, Albaredo d’Adige, Verona, Veneto, Italia",POINT
Angiari,VIA A.VOLTA,"VIA A.VOLTA, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA ADIGE,"VIA ADIGE, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA BELLE',"VIA BELLE', Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA BELLOCCHIO,"VIA BELLOCCHIO, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA BUONARROTI,"VIA BUONARROTI, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA CADUTI DI NASSIRIYA,"VIA CADUTI DI NASSIRIYA, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA CASEGGIATO,"VIA CASEGGIATO, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA CASON,"VIA CASON, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA DAL CER FABIANA,"VIA DAL CER FABIANA, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA DEI CADUTI,"VIA DEI CADUTI, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA DEL LAVORO,"VIA DEL LAVORO, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA DELL'INDUSTRIA,"VIA DELL'INDUSTRIA, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA DELL'INSACCADURA,"VIA DELL'INSACCADURA, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA DELLE RISAIE,"VIA DELLE RISAIE, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA DON BRUNO RIGHETTI,"VIA DON BRUNO RIGHETTI, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA DONATORI DI SANGUE,"VIA DONATORI DI SANGUE, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA DORIANO LORIS ROMANO,"VIA DORIANO LORIS ROMANO, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA G.VERDI,"VIA G.VERDI, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA GIOTTO,"VIA GIOTTO, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA GUASTI,"VIA GUASTI, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA ITALIA,"VIA ITALIA, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA IV NOVEMBRE,"VIA IV NOVEMBRE, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA LUNGO BUSSE',"VIA LUNGO BUSSE', Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA M.PASUBIO,"VIA M.PASUBIO, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA MARCONI,"VIA MARCONI, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA MEUCCI,"VIA MEUCCI, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA OLIVATI,"VIA OLIVATI, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA PERINELLI,"VIA PERINELLI, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA PIAVE,"VIA PIAVE, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA POSSESSIONE,"VIA POSSESSIONE, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA PUCCINI,"VIA PUCCINI, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA RAFFAELLO SANZIO,"VIA RAFFAELLO SANZIO, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA RAMEDELLO,"VIA RAMEDELLO, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA RISORGIMENTO,"VIA RISORGIMENTO, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA ROMA,"VIA ROMA, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA RONCHI,"VIA RONCHI, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA S. CROCE,"VIA S. CROCE, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA S.CROCE,"VIA S.CROCE, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA SALIERI,"VIA SALIERI, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA SAN MARTINO,"VIA SAN MARTINO, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA SANTA CROCE,"VIA SANTA CROCE, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA SANTI,"VIA SANTI, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA SOAVE DR. GUGLIELMO,"VIA SOAVE DR. GUGLIELMO, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA SOLFERINO,"VIA SOLFERINO, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA TAROCCO,"VIA TAROCCO, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA VENEZIANA,"VIA VENEZIANA, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA VENEZIANE,"VIA VENEZIANE, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA VITT.VENETO,"VIA VITT.VENETO, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA XX SETTEMBRE,"VIA XX SETTEMBRE, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIA XXV APRILE,"VIA XXV APRILE, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIALE DEL COMMERCIO,"VIALE DEL COMMERCIO, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIALE EUROPA,"VIALE EUROPA, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIALE PADOVA,"VIALE PADOVA, Angiari, Verona, Veneto, Italia",POINT
Angiari,VIALE PASUBIO,"VIALE PASUBIO, Angiari, Verona, Veneto, Italia",POINT
Arcole,VIA 13 MAGGIO,"VIA 13 MAGGIO, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA 25 APRILE,"VIA 25 APRILE, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA ABAZZEA,"VIA ABAZZEA, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA ALZANA,"VIA ALZANA, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA ARGINE DX ALPONE,"VIA ARGINE DX ALPONE, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA BELVEDERE,"VIA BELVEDERE, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA BERNARDI A.,"VIA BERNARDI A., Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA BEVILACQUA,"VIA BEVILACQUA, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA BOLOGNA,"VIA BOLOGNA, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA BORGOLETTO,"VIA BORGOLETTO, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA CADENET,"VIA CADENET, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA CAPITELLO,"VIA CAPITELLO, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA CASALVEGHE,"VIA CASALVEGHE, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA CASAMENTI,"VIA CASAMENTI, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA CHIESA,"VIA CHIESA, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA CIMITERO,"VIA CIMITERO, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA COLOMBO,"VIA COLOMBO, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA COMPARINE,"VIA COMPARINE, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA CORA,"VIA CORA, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA CORTE DI SOTTO,"VIA CORTE DI SOTTO, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA CREARO,"VIA CREARO, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA CROCETTE SOPRA,"VIA CROCETTE SOPRA, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA CROCETTE SOTTO,"VIA CROCETTE SOTTO, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA CROSARA,"VIA CROSARA, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA D'ACQUISTO,"VIA D'ACQUISTO, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA DEGLI ALPINI,"VIA DEGLI ALPINI, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA DELL'ARTIGIANATO,"VIA DELL'ARTIGIANATO, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA DON COZZA,"VIA DON COZZA, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA DON F. TONIN,"VIA DON F. TONIN, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA ESTIENNE,"VIA ESTIENNE, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA FIRENZE,"VIA FIRENZE, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA FORNASA,"VIA FORNASA, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA FRIULI,"VIA FRIULI, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA GARIBALDI,"VIA GARIBALDI, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA GEN.MANSOLDO,"VIA GEN.MANSOLDO, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA GENOVA,"VIA GENOVA, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA GORIZIA,"VIA GORIZIA, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA GRASSANELLA,"VIA GRASSANELLA, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA MACIA,"VIA MACIA, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA MADRE TERESA DI CALCUTTA,"VIA MADRE TERESA DI CALCUTTA, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA MALASPINA,"VIA MALASPINA, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA MANSOLDO GETTUGLIO,"VIA MANSOLDO GETTUGLIO, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA MANTOVANI,"VIA MANTOVANI, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA MAREZZANE SOPRA,"VIA MAREZZANE SOPRA, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA MAREZZANE SOTTO,"VIA MAREZZANE SOTTO, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA MARIOTTO GINO,"VIA MARIOTTO GINO, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA MAZZINI,"VIA MAZZINI, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA MOLINAZZO,"VIA MOLINAZZO, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA MOTTE,"VIA MOTTE, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA MOTTE CROSARON,"VIA MOTTE CROSARON, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA MOTTE DI SOPRA,"VIA MOTTE DI SOPRA, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA MOTTE GODI,"VIA MOTTE GODI, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA MOTTE ROSSINI,"VIA MOTTE ROSSINI, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA NOGAROLE,"VIA NOGAROLE, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA NUOVA,"VIA NUOVA, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA PADOVANA,"VIA PADOVANA, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA PADOVANA NUOVA,"VIA PADOVANA NUOVA, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA PADRE MARIO BOGGIANI,"VIA PADRE MARIO BOGGIANI, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA PAGNEGO,"VIA PAGNEGO, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA PARADISO,"VIA PARADISO, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA PASCOLI,"VIA PASCOLI, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA PAUSELLA,"VIA PAUSELLA, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA RIALTO,"VIA RIALTO, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA RISORGIMENTO,"VIA RISORGIMENTO, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA ROMA,"VIA ROMA, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA ROSARIO,"VIA ROSARIO, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA ROVERE,"VIA ROVERE, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA ROVIGO,"VIA ROVIGO, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA RUFFO A.,"VIA RUFFO A., Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA S.ANTONIO,"VIA S.ANTONIO, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA SALVAROLO,"VIA SALVAROLO, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA SAN GIORGIO,"VIA SAN GIORGIO, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA SAN MARCO,"VIA SAN MARCO, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA SANGUANE,"VIA SANGUANE, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA SBALCHIERO DON GIOVANNI,"VIA SBALCHIERO DON GIOVANNI, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA SELVA,"VIA SELVA, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA TODESCO V.,"VIA TODESCO V., Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA TRENTO,"VIA TRENTO, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA TREVISO,"VIA TREVISO, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA TRIESTE,"VIA TRIESTE, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA VALLE,"VIA VALLE, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA VENETO,"VIA VENETO, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA VENEZIA,"VIA VENEZIA, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA VERDI,"VIA VERDI, Arcole, Verona, Veneto, Italia",POINT
Arcole,VIA VICENZA,"VIA VICENZA, Arcole, Verona, Veneto, Italia",POINT
Badia Calavena,VIA ALESSANDRO MINAZZI,"VIA ALESSANDRO MINAZZI, Badia Calavena, Verona, Veneto, Italia",POINT
Badia Calavena,VIA ANSELMI,"VIA ANSELMI, Badia Calavena, Verona, Veneto, Italia",POINT
Badia Calavena,VIA ANTONIO SALIERI,"VIA ANTONIO SALIERI, Badia Calavena, Verona, Veneto, Italia",POINT
Badia Calavena,VIA ANTONIO VIVALDI,"VIA ANTONIO VIVALDI, Badia Calavena, Verona, Veneto, Italia",POINT
Badia Calavena,VIA BELVEDERE,"VIA BELVEDERE, Badia Calavena, Verona, Veneto, Italia",POINT
Badia Calavena,VIA BERTO BARBARANI,"VIA BERTO BARBARANI, Badia Calavena, Verona, Veneto, Italia",POINT
Badia Calavena,VIA CARA,"VIA CARA, Badia Calavena, Verona, Veneto, Italia",POINT
Badia Calavena,VIA CAV.DI VIT.VENETO,"VIA CAV.DI VIT.VENETO, Badia Calavena, Verona, Veneto, Italia",POINT
Badia Calavena,VIA CESARE BATTISTI,"VIA CESARE BATTISTI, Badia Calavena, Verona, Veneto, Italia",POINT
Badia Calavena,VIA CONCA DELLE PERLE,"VIA CONCA DELLE PERLE, Badia Calavena, Verona, Veneto, Italia",POINT
Badia Calavena,VIA CUNEGATTI,"VIA CUNEGATTI, Badia Calavena, Verona, Veneto, Italia",POINT
Badia Calavena,VIA DEGLI ABETI,"VIA DEGLI ABETI, Badia Calavena, Verona, Veneto, Italia",POINT
Badia Calavena,VIA DEI CILIEGI,"VIA DEI CILIEGI, Badia Calavena, Verona, Veneto, Italia",POINT
Badia Calavena,VIA DEI FAGGI,"VIA DEI FAGGI, Badia Calavena, Verona, Veneto, Italia",POINT
Badia Calavena,VIA DEI FAGGI,"VIA DEI FAGGI, Badia Calavena, Verona, Veneto, Italia",POINT
Badia Calavena,VIA DEI MASI,"VIA DEI MASI, Badia Calavena, Verona, Veneto, Italia",POINT
Badia Calavena,VIA DELL ARTIGIANATO,"VIA DELL ARTIGIANATO, Badia Calavena, Verona, Veneto, Italia",POINT
Badia Calavena,VIA DELLE BETULLE,"VIA DELLE BETULLE, Badia Calavena, Verona, Veneto, Italia",POINT
Badia Calavena,VIA DON PAOLO ZIVELONGHI,"VIA DON PAOLO ZIVELONGHI, Badia Calavena, Verona, Veneto, Italia",POINT
Badia Calavena,VIA DOSSI DI SPREA,"VIA DOSSI DI SPREA, Badia Calavena, Verona, Veneto, Italia",POINT
Badia Calavena,VIA FIORENDI,"VIA FIORENDI, Badia Calavena, Verona, Veneto, Italia",POINT
Badia Calavena,VIA FORNARI,"VIA FORNARI, Badia Calavena, Verona, Veneto, Italia",POINT
Badia Calavena,VIA G. CIENO,"VIA G. CIENO, Badia Calavena, Verona, Veneto, Italia",POINT
Badia Calavena,VIA GIORGIO ANSELMI,"VIA GIORGIO ANSELMI, Badia Calavena, Verona, Veneto, Italia",POINT
Badia Calavena,VIA GIOVANNI FAE,"VIA GIOVANNI FAE, Badia Calavena, Verona, Veneto, Italia",POINT
Badia Calavena,VIA GIUSEPPE VERDI,"VIA GIUSEPPE VERDI, Badia Calavena, Verona, Veneto, Italia",POINT
Badia Calavena,VIA GUGLIELMO MARCONI,"VIA GUGLIELMO MARCONI, Badia Calavena, Verona, Veneto, Italia",POINT
Badia Calavena,VIA MAFFEO MAFFEI,"VIA MAFFEO MAFFEI, Badia Calavena, Verona, Veneto, Italia",POINT
Badia Calavena,VIA MONS.FERNANDO MAZZI,"VIA MONS.FERNANDO MAZZI, Badia Calavena, Verona, Veneto, Italia",POINT
Badia Calavena,VIA MONTE CAREGA,"VIA MONTE CAREGA, Badia Calavena, Verona, Veneto, Italia",POINT
Badia Calavena,VIA MONTE MORO,"VIA MONTE MORO, Badia Calavena, Verona, Veneto, Italia",POINT
Badia Calavena,VIA MONTI LESSINI,"VIA MONTI LESSINI, Badia Calavena, Verona, Veneto, Italia",POINT
Badia Calavena,VIA PAPA GIOVANNI XXIII,"VIA PAPA GIOVANNI XXIII, Badia Calavena, Verona, Veneto, Italia",POINT
Badia Calavena,VIA PRE DI S VALENTINO,"VIA PRE DI S VALENTINO, Badia Calavena, Verona, Veneto, Italia",POINT
Badia Calavena,VIA PRINCIPE DI PIEMONTE,"VIA PRINCIPE DI PIEMONTE, Badia Calavena, Verona, Veneto, Italia",POINT
Badia Calavena,VIA RIVA,"VIA RIVA, Badia Calavena, Verona, Veneto, Italia",POINT
Badia Calavena,VIA RIVA DI SOTTO,"VIA RIVA DI SOTTO, Badia Calavena, Verona, Veneto, Italia",POINT
Badia Calavena,VIA ROMA,"VIA ROMA, Badia Calavena, Verona, Veneto, Italia",POINT
Badia Calavena,VIA SALVO DACQUISTO,"VIA SALVO DACQUISTO, Badia Calavena, Verona, Veneto, Italia",POINT
