alias_address,alias_city,geocode,geometry,georeferencingString,type
Fontana Piazza Crocefisso,Bormio,"Via Crocefisso, 23032, Bormio, Sondrio","{'type': 'Point', 'coordinates': [10.379212350423295, 46.465584164111114]}","piazza crocefisso, Bormio, Sondrio, Lombardia, Italia",POINT
Fontana Via Alberti,Bormio,"Via Alberti, 23032, Bormio, Sondrio","{'type': 'Point', 'coordinates': [10.379767898282394, 46.46759333745665]}","via alberti, Bormio, Sondrio, Lombardia, Italia",POINT
Fontana Via Milano,Bormio,Bormio,"{'type': 'Point', 'coordinates': [10.379570000000058, 46.466860000000054]}","via milano, Bormio, Sondrio, Lombardia, Italia",POINT
Fontana Via Martiri 16 Giugno,Buglio in Monte,"Via Martiri 16 Giugno, 23010, Buglio in Monte, Sondrio","{'type': 'Point', 'coordinates': [9.676102077681955, 46.18391335020236]}","via martiri 16 giugno, Buglio in Monte, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Ere,Buglio in Monte,"Via Ere, 23010, Buglio in Monte, Sondrio","{'type': 'Point', 'coordinates': [9.699540750000006, 46.17418500000001]}","località  ere, Buglio in Monte, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Villapinta (Piazza Botterini),Buglio in Monte,"Piazza Botterini, 23010, Buglio in Monte, Sondrio","{'type': 'Point', 'coordinates': [9.67951322290036, 46.178807217516365]}","località  villapinta (piazza botterini), Buglio in Monte, Sondrio, Lombardia, Italia",POINT
Fontana Via Livrio,Caiolo,"Via Livrio, 23010, Caiolo, Sondrio","{'type': 'Point', 'coordinates': [9.818499719889413, 46.15135681614747]}","via livrio, Caiolo, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Bachet,Caiolo,"Via Bachet, 23010, Caiolo, Sondrio","{'type': 'Point', 'coordinates': [9.800915174156902, 46.15860738443127]}","località  bachet, Caiolo, Sondrio, Lombardia, Italia",POINT
Fontana Loc.Palù,Caiolo,"Via Palù, 23010, Caiolo, Sondrio","{'type': 'Point', 'coordinates': [9.795757741706131, 46.15344106005571]}","località palù, Caiolo, Sondrio, Lombardia, Italia",POINT
Fontana Loc. S. Bernardo,Caiolo,"Località San Bernardo, 23010, Caiolo, Sondrio","{'type': 'Point', 'coordinates': [9.797693842286934, 46.147131088025894]}","località  s. bernardo, Caiolo, Sondrio, Lombardia, Italia",POINT
Fontana Via Tini,Campodolcino,"Via Tini, 23021, Campodolcino, Sondrio","{'type': 'Point', 'coordinates': [9.353895417691817, 46.40116296564989]}","via tini, Campodolcino, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Fraciscio (Casa Don Guanella),Campodolcino,"Via Fraciscio, 23021, Campodolcino, Sondrio","{'type': 'Point', 'coordinates': [9.370763902926523, 46.40450960629107]}","località  fraciscio (casa don guanella), Campodolcino, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Gualdera,Campodolcino,"Località Gualdera, 23021, Campodolcino, Sondrio","{'type': 'Point', 'coordinates': [9.361309861499638, 46.39222676740681]}","località  gualdera, Campodolcino, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Corti,Campodolcino,"Via Corti, 23021, Campodolcino, Sondrio","{'type': 'Point', 'coordinates': [9.351786139052948, 46.406614077633435]}","località  corti, Campodolcino, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Prestone (Via de Lè),Campodolcino,"Via Prestone, 23021, Campodolcino, Sondrio","{'type': 'Point', 'coordinates': [9.352925495377209, 46.38952009245609]}","località  prestone (via de lè), Campodolcino, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Motta,Campodolcino,"Via Motta, 23021, Campodolcino, Sondrio","{'type': 'Point', 'coordinates': [9.355610972218836, 46.419084740709195]}","località  motta, Campodolcino, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Splughetta,Campodolcino,"Via Splughetta, 23021, Campodolcino, Sondrio","{'type': 'Point', 'coordinates': [9.336331525951781, 46.412221497577576]}","località  splughetta, Campodolcino, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Starleggia,Campodolcino,"Via Starleggia, 23021, Campodolcino, Sondrio","{'type': 'Point', 'coordinates': [9.33713778737658, 46.414532085551784]}","località  starleggia, Campodolcino, Sondrio, Lombardia, Italia",POINT
Fontana loc. S. Elisabetta,Caspoggio,"Via Santa Elisabetta, 23020, Caspoggio, Sondrio","{'type': 'Point', 'coordinates': [9.859291214741404, 46.259217246724155]}","località  s. elisabetta, Caspoggio, Sondrio, Lombardia, Italia",POINT
Fontana via Don Gatti,Caspoggio,"Via Don Giovanni Gatti, 23020, Caspoggio, Sondrio","{'type': 'Point', 'coordinates': [9.862107206467167, 46.26409165982115]}","via don gatti, Caspoggio, Sondrio, Lombardia, Italia",POINT
Fontana Centro (Chiesa),Castello dell'Acqua,"Castello dell'Acqua, Sondrio","{'type': 'Point', 'coordinates': [10.012440000000026, 46.14560000000006]}","centro (chiesa), Castello dell'Acqua, Sondrio, Lombardia, Italia",POINT
Fontana Via Cavallari,Castello dell'Acqua,"Via Cavallari, 23030, Castello dell'Acqua, Sondrio","{'type': 'Point', 'coordinates': [10.031563406865505, 46.15509247319456]}","via cavallari, Castello dell'Acqua, Sondrio, Lombardia, Italia",POINT
Fontana loc. Baghetto,Castello dell'Acqua,"Castello dell'Acqua, Sondrio","{'type': 'Point', 'coordinates': [10.012440000000026, 46.14560000000006]}","località  baghetto, Castello dell'Acqua, Sondrio, Lombardia, Italia",POINT
Fontana loc. Piazzola,Castello dell'Acqua,"Piazzola, 23030, Castello dell'Acqua, Sondrio","{'type': 'Point', 'coordinates': [10.024881787608889, 46.13639931732028]}","località  piazzola, Castello dell'Acqua, Sondrio, Lombardia, Italia",POINT
Fontana Centro (Chiesa S. Rocco),Castione Andevenno,"Castione Andevenno, Sondrio","{'type': 'Point', 'coordinates': [9.799590000000023, 46.173550000000034]}","centro (chiesa s. rocco), Castione Andevenno, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Moroni,Castione Andevenno,"Via Moroni, 23012, Castione Andevenno, Sondrio","{'type': 'Point', 'coordinates': [9.81109494594981, 46.17293681546905]}","località  moroni, Castione Andevenno, Sondrio, Lombardia, Italia",POINT
Fontana Centro,Cercino,"Cercino, Sondrio","{'type': 'Point', 'coordinates': [9.50875000000002, 46.159050000000036]}","centro, Cercino, Sondrio, Lombardia, Italia",POINT
Fontana Loc.tà Piussogno (parco giochi),Cercino,"Piussogno, Cercino, Sondrio","{'type': 'Point', 'coordinates': [9.509850000000029, 46.15244000000007]}","località tà piussogno (parco giochi), Cercino, Sondrio, Lombardia, Italia",POINT
Fontana Loc.tà Piussogno (via alla Chiesa),Cercino,"Via alla Chiesa, 23016, Cercino, Sondrio","{'type': 'Point', 'coordinates': [9.508076605333242, 46.151245133334214]}","località tà piussogno (via alla chiesa), Cercino, Sondrio, Lombardia, Italia",POINT
Fontana Via S.Giovanni,Chiavenna,"Via San Giovanni, 23022, Chiavenna, Sondrio","{'type': 'Point', 'coordinates': [9.402103321560585, 46.324062243819306]}","via s.giovanni, Chiavenna, Sondrio, Lombardia, Italia",POINT
Fontana Via IV Novembre (Cimitero),Chiavenna,"Chiavenna, Sondrio","{'type': 'Point', 'coordinates': [9.397870000000069, 46.320710000000076]}","via iv novembre (cimitero), Chiavenna, Sondrio, Lombardia, Italia",POINT
Fontana Loc. S.Carlo (Via Campedello),Chiavenna,"Campedello, Chiavenna, Sondrio","{'type': 'Point', 'coordinates': [9.415170000000046, 46.32895000000008]}","località  s.carlo (via campedello), Chiavenna, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Bette (Via Barini),Chiavenna,"Via dei Barini, 23022, Chiavenna, Sondrio","{'type': 'Point', 'coordinates': [9.383594652342074, 46.32401282810489]}","località  bette (via barini), Chiavenna, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Pianazzola,Chiavenna,"Strada per Pianazzola, 23022, Chiavenna, Sondrio","{'type': 'Point', 'coordinates': [9.399641361090433, 46.32277362184111]}","località  pianazzola, Chiavenna, Sondrio, Lombardia, Italia",POINT
Fontana Via Roma,Chiesa in Valmalenco,"Via Roma, 23023, Chiesa in Valmalenco, Sondrio","{'type': 'Point', 'coordinates': [9.849860358241513, 46.26453365494518]}","via roma, Chiesa in Valmalenco, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Primolo,Chiesa in Valmalenco,"Località Primolo, 23023, Chiesa in Valmalenco, Sondrio","{'type': 'Point', 'coordinates': [9.841578989461224, 46.266366177378686]}","località  primolo, Chiesa in Valmalenco, Sondrio, Lombardia, Italia",POINT
Vasca Loc. Dosselli,Chiesa in Valmalenco,"Dosselli, Chiesa in Valmalenco, Sondrio","{'type': 'Point', 'coordinates': [9.84092000000004, 46.26177000000007]}","vasca località  dosselli, Chiesa in Valmalenco, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Faldrini,Chiesa in Valmalenco,"Contrada Faldrini, 23023, Chiesa in Valmalenco, Sondrio","{'type': 'Point', 'coordinates': [9.849492482257343, 46.26612899999999]}","località  faldrini, Chiesa in Valmalenco, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Curlo,Chiesa in Valmalenco,"Chiesa in Valmalenco, Sondrio","{'type': 'Point', 'coordinates': [9.850540000000024, 46.26532000000003]}","località  curlo, Chiesa in Valmalenco, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Cà rotte,Chiesa in Valmalenco,"Carotte, 23023, Chiesa in Valmalenco, Sondrio","{'type': 'Point', 'coordinates': [9.82208468921078, 46.31121262505935]}","località  cà rotte, Chiesa in Valmalenco, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Chiareggio,Chiesa in Valmalenco,"Chiareggio, 23023, Chiesa in Valmalenco, Sondrio","{'type': 'Point', 'coordinates': [9.787466613881026, 46.315910139526466]}","località  chiareggio, Chiesa in Valmalenco, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Bracciascia case Sem,Chiesa in Valmalenco,"Braccia, Chiesa in Valmalenco, Sondrio","{'type': 'Point', 'coordinates': [9.84092000000004, 46.30981000000003]}","località  bracciascia case sem, Chiesa in Valmalenco, Sondrio, Lombardia, Italia",POINT
Fontana Piazza Quadrio,Chiuro,"Piazza Stefano Quadrio, 23030, Chiuro, Sondrio","{'type': 'Point', 'coordinates': [9.989428728003041, 46.17081558277904]}","piazza quadrio, Chiuro, Sondrio, Lombardia, Italia",POINT
Fontana Loc.Castionetto (Vicolo S. Gregorio),Chiuro,"Vicolo San Gregorio, 23030, Chiuro, Sondrio","{'type': 'Point', 'coordinates': [10.007971115472273, 46.17492318543787]}","località castionetto (vicolo s. gregorio), Chiuro, Sondrio, Lombardia, Italia",POINT
Fontana Via Roma (Chiesa),Cino,"Via Roma, 23010, Cino, Sondrio","{'type': 'Point', 'coordinates': [9.48596885159959, 46.15793659941834]}","via roma (chiesa), Cino, Sondrio, Lombardia, Italia",POINT
Fontana loc. Poira,Civo,"Frazione Poira, 23010, Civo, Sondrio","{'type': 'Point', 'coordinates': [9.57184759273082, 46.168244609268456]}","località  poira, Civo, Sondrio, Lombardia, Italia",POINT
Fontana Loc. S. Croce,Civo,"Frazione Santa Croce, 23010, Civo, Sondrio","{'type': 'Point', 'coordinates': [9.563435836675003, 46.14812941708437]}","località  s. croce, Civo, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Vallate,Civo,"Frazione Vallate, 23010, Civo, Sondrio","{'type': 'Point', 'coordinates': [9.587056598910191, 46.157957490295715]}","località  vallate, Civo, Sondrio, Lombardia, Italia",POINT
Fontana Civo Centro,Civo,"Civo Centro, Civo, Sondrio","{'type': 'Point', 'coordinates': [9.55979000000002, 46.154300000000035]}","civo centro, Civo, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Cadelsasso,Civo,"Frazione Cadelsasso, 23010, Civo, Sondrio","{'type': 'Point', 'coordinates': [9.610908407607264, 46.16686001319897]}","località  cadelsasso, Civo, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Cevo,Civo,"Frazione Cevo, 23010, Civo, Sondrio","{'type': 'Point', 'coordinates': [9.620466806285043, 46.183107965213814]}","località  cevo, Civo, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Selvetta,Colorina,"Via Selvetta, 23010, Colorina, Sondrio","{'type': 'Point', 'coordinates': [9.686249993914812, 46.15757448504876]}","località  selvetta, Colorina, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Valle Ovest (Via ai Camparei),Colorina,"Valle, Colorina, Sondrio","{'type': 'Point', 'coordinates': [9.726290000000063, 46.15556000000004]}","località  valle ovest (via ai camparei), Colorina, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Valle Est (Via Garibaldi),Colorina,"Via Giuseppe Garibaldi, 23010, Colorina, Sondrio","{'type': 'Point', 'coordinates': [9.72615871075319, 46.155016018586345]}","località  valle est (via garibaldi), Colorina, Sondrio, Lombardia, Italia",POINT
Fontana Via Stelvio/Via Don Provino,Cosio Valtellino,"Via Don Provino, 23013, Cosio Valtellino, Sondrio","{'type': 'Point', 'coordinates': [9.530157732638914, 46.13467458950629]}","via stelvio/via don provino, Cosio Valtellino, Sondrio, Lombardia, Italia",POINT
Fontana Loc.Regoledo (Via Adda),Cosio Valtellino,"Via Adda, 23013, Cosio Valtellino, Sondrio","{'type': 'Point', 'coordinates': [9.503719318674506, 46.14063458237837]}","località regoledo (via adda), Cosio Valtellino, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Piagno (Via Grande),Cosio Valtellino,"Via Grande, 23013, Cosio Valtellino, Sondrio","{'type': 'Point', 'coordinates': [9.500508511312606, 46.13608475282814]}","località  piagno (via grande), Cosio Valtellino, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Sacco (Piazza S. Lorenzo),Cosio Valtellino,"Piazza San Lorenzo, 23013, Cosio Valtellino, Sondrio","{'type': 'Point', 'coordinates': [9.556050642189547, 46.11703289573976]}","località  sacco (piazza s. lorenzo), Cosio Valtellino, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Mellarolo (Via Ronchi),Cosio Valtellino,"Via Ronchi, 23013, Cosio Valtellino, Sondrio","{'type': 'Point', 'coordinates': [9.549116983852041, 46.10569767900765]}","località  mellarolo (via ronchi), Cosio Valtellino, Sondrio, Lombardia, Italia",POINT
Fontana Via Battisti (Municipio vecchio),Dazio,"Via Cesare Battisti, 23010, Dazio, Sondrio","{'type': 'Point', 'coordinates': [9.603474451489687, 46.16135150115909]}","via battisti (municipio vecchio), Dazio, Sondrio, Lombardia, Italia",POINT
Fontana Via della Battaglia (dietro Municipio),Delebio,"Via della Battaglia, 23014, Delebio, Sondrio","{'type': 'Point', 'coordinates': [9.457815215365327, 46.136059455415506]}","via della battaglia (dietro municipio), Delebio, Sondrio, Lombardia, Italia",POINT
Fontana Loc. La Motta,Delebio,"Via Motta, 23010, Berbenno di Valtellina, Sondrio","{'type': 'Point', 'coordinates': [9.708419663813268, 46.18572320327671]}","località  la motta, Delebio, Sondrio, Lombardia, Italia",POINT
Fontana loc. Ossiccio,Delebio,"Osiccio di Sopra, 23014, Delebio, Sondrio","{'type': 'Point', 'coordinates': [9.452505366812645, 46.11958742135376]}","località  ossiccio, Delebio, Sondrio, Lombardia, Italia",POINT
Fontana Via Roma/Via Cavour,Dubino,"Via Camillo Benso di Cavour, 23015, Dubino, Sondrio","{'type': 'Point', 'coordinates': [9.461814239943193, 46.15335392796971]}","via roma/via cavour, Dubino, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Nuova Olonio (Via Valeriana),Dubino,"Via Valeriana, 23015, Dubino, Sondrio","{'type': 'Point', 'coordinates': [9.450472772400833, 46.15429368834278]}","località  nuova olonio (via valeriana), Dubino, Sondrio, Lombardia, Italia",POINT
Fontana Via Piano (Loc.tà Molino),Faedo Valtellino,"Via Piano, 23020, Faedo Valtellino, Sondrio","{'type': 'Point', 'coordinates': [9.90174046678117, 46.160093079117715]}","via piano (località tà molino), Faedo Valtellino, Sondrio, Lombardia, Italia",POINT
Fontana Via Roma,Forcola,"Via Roma, 23010, Forcola, Sondrio","{'type': 'Point', 'coordinates': [9.662992894284402, 46.15812523488557]}","via roma, Forcola, Sondrio, Lombardia, Italia",POINT
Fontana Via Cedrasco (Lavatoio),Fusine,"Via Cedrasco, 23010, Fusine, Sondrio","{'type': 'Point', 'coordinates': [9.750746979516178, 46.14940236860213]}","via cedrasco (lavatoio), Fusine, Sondrio, Lombardia, Italia",POINT
Fontana Via Cedrasco (Centro),Fusine,"Via Cedrasco, 23010, Fusine, Sondrio","{'type': 'Point', 'coordinates': [9.750746979516178, 46.14940236860213]}","via cedrasco (centro), Fusine, Sondrio, Lombardia, Italia",POINT
Fontana Piazza Pizzo Tre Signori,Gerola Alta,"Piazza Pizzo Tre Signori, 23010, Gerola Alta, Sondrio","{'type': 'Point', 'coordinates': [9.551438110466606, 46.05929909738336]}","piazza pizzo tre signori, Gerola Alta, Sondrio, Lombardia, Italia",POINT
Fontana Via Rasega,Gerola Alta,"Via Rasega, 23010, Gerola Alta, Sondrio","{'type': 'Point', 'coordinates': [9.550418719658335, 46.0552853583314]}","via rasega, Gerola Alta, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Pescegallo (Piazzale),Gerola Alta,"Via Pescegallo, 23010, Gerola Alta, Sondrio","{'type': 'Point', 'coordinates': [9.572361419011498, 46.03774747814347]}","località  pescegallo (piazzale), Gerola Alta, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Cassinelle,Gerola Alta,"Gerola Alta, Sondrio","{'type': 'Point', 'coordinates': [9.550520000000063, 46.06120000000004]}","località  cassinelle, Gerola Alta, Sondrio, Lombardia, Italia",POINT
Fontana Loc.tà Laveggiolo,Gerola Alta,"Via Laveggiolo, 23010, Gerola Alta, Sondrio","{'type': 'Point', 'coordinates': [9.538480373555535, 46.06569018966671]}","località tà laveggiolo, Gerola Alta, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Castello,Gerola Alta,"Località Castello, 23010, Gerola Alta, Sondrio","{'type': 'Point', 'coordinates': [9.541745053671201, 46.06490747206705]}","località  castello, Gerola Alta, Sondrio, Lombardia, Italia",POINT
Fontana Loc.tà Ravizze,Gerola Alta,"Ravizze, 23010, Gerola Alta, Sondrio","{'type': 'Point', 'coordinates': [9.541954566038095, 46.07580151378756]}","località tà ravizze, Gerola Alta, Sondrio, Lombardia, Italia",POINT
Fontana Loc.tà Tegie,Gerola Alta,"Gerola Alta, Sondrio","{'type': 'Point', 'coordinates': [9.550520000000063, 46.06120000000004]}","località tà tegie, Gerola Alta, Sondrio, Lombardia, Italia",POINT
Fontana Loc.tà Nasoncio,Gerola Alta,"Nasoncio, Gerola Alta, Sondrio","{'type': 'Point', 'coordinates': [9.555950000000053, 46.07653000000005]}","località tà nasoncio, Gerola Alta, Sondrio, Lombardia, Italia",POINT
Fontana Piazza S.Martino,Gordona,"Piazza San Martino, 23020, Gordona, Sondrio","{'type': 'Point', 'coordinates': [9.367601683690044, 46.29114736467406]}","piazza s.martino, Gordona, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Menarola - Bortolotto,Gordona,"Strada Provinciale di Menarola, 23020, Gordona, Sondrio","{'type': 'Point', 'coordinates': [9.355402797581874, 46.30066208987911]}","località  menarola - bortolotto, Gordona, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Biessa,Gordona,"Gordona, Sondrio","{'type': 'Point', 'coordinates': [9.369270000000029, 46.29215000000005]}","località  biessa, Gordona, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Ravoledo,Grosio,"Ravoledo, Grosio, Sondrio","{'type': 'Point', 'coordinates': [10.265600000000063, 46.297210000000064]}","località  ravoledo, Grosio, Sondrio, Lombardia, Italia",POINT
Fontana Via Valorsa,Grosio,"Via Valorsa, 23033, Grosio, Sondrio","{'type': 'Point', 'coordinates': [10.274494876699555, 46.30018421972808]}","via valorsa, Grosio, Sondrio, Lombardia, Italia",POINT
Fontana Via Fojanini (Cimitero),Grosio,"Via Piero Fojanini, 23033, Grosio, Sondrio","{'type': 'Point', 'coordinates': [10.272173954208062, 46.295041815063854]}","via fojanini (cimitero), Grosio, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Tiolo,Grosio,"Tiolo, Grosio, Sondrio","{'type': 'Point', 'coordinates': [10.299280000000067, 46.312290000000075]}","località  tiolo, Grosio, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Baite,Grosio,"Via Baite, 23033, Grosio, Sondrio","{'type': 'Point', 'coordinates': [10.262461640938634, 46.29829251685428]}","località  baite, Grosio, Sondrio, Lombardia, Italia",POINT
Fontana Loc.tà Vernuga,Grosio,"Vernuga, Grosio, Sondrio","{'type': 'Point', 'coordinates': [10.290080000000046, 46.30762000000004]}","località tà vernuga, Grosio, Sondrio, Lombardia, Italia",POINT
