alias_city,alias_address,georeferencingString,type
Campodolcino,Fontana Loc. Splughetta,"località  splughetta, Campodolcino, Sondrio, Lombardia, Italia",POINT
Campodolcino,Fontana Loc. Starleggia,"località  starleggia, Campodolcino, Sondrio, Lombardia, Italia",POINT
Caspoggio,Fontana loc. S. Elisabetta,"località  s. elisabetta, Caspoggio, Sondrio, Lombardia, Italia",POINT
Caspoggio,Fontana via Don Gatti,"via don gatti, Caspoggio, Sondrio, Lombardia, Italia",POINT
Castello dell'Acqua,Fontana Centro (Chiesa),"centro (chiesa), Castello dell'Acqua, Sondrio, Lombardia, Italia",POINT
Castello dell'Acqua,Fontana Via Cavallari,"via cavallari, Castello dell'Acqua, Sondrio, Lombardia, Italia",POINT
Castello dell'Acqua,Fontana loc. Baghetto,"località  baghetto, Castello dell'Acqua, Sondrio, Lombardia, Italia",POINT
Castello dell'Acqua,Fontana loc. Piazzola,"località  piazzola, Castello dell'Acqua, Sondrio, Lombardia, Italia",POINT
Castione Andevenno,Fontana Centro (Chiesa S. Rocco),"centro (chiesa s. rocco), Castione Andevenno, Sondrio, Lombardia, Italia",POINT
Castione Andevenno,Fontana Loc. Moroni,"località  moroni, Castione Andevenno, Sondrio, Lombardia, Italia",POINT
Cedrasco,Fontana Via Roma (Chiesa),"via roma (chiesa), Cedrasco, Sondrio, Lombardia, Italia",POINT
Cercino,Fontana Centro,"centro, Cercino, Sondrio, Lombardia, Italia",POINT
Cercino,Fontana Loc.tà Piussogno (parco giochi),"località tà piussogno (parco giochi), Cercino, Sondrio, Lombardia, Italia",POINT
Cercino,Fontana Loc.tà Piussogno (via alla Chiesa),"località tà piussogno (via alla chiesa), Cercino, Sondrio, Lombardia, Italia",POINT
Chiavenna,Fontana Via S.Giovanni,"via s.giovanni, Chiavenna, Sondrio, Lombardia, Italia",POINT
Chiavenna,Fontana Via IV Novembre (Cimitero),"via iv novembre (cimitero), Chiavenna, Sondrio, Lombardia, Italia",POINT
Chiavenna,Fontana Loc. S.Carlo (Via Campedello),"località  s.carlo (via campedello), Chiavenna, Sondrio, Lombardia, Italia",POINT
Chiavenna,Fontana Loc. Bette (Via Barini),"località  bette (via barini), Chiavenna, Sondrio, Lombardia, Italia",POINT
Chiavenna,Fontana Loc. Pianazzola,"località  pianazzola, Chiavenna, Sondrio, Lombardia, Italia",POINT
Chiesa in Valmalenco,Fontana Via Roma,"via roma, Chiesa in Valmalenco, Sondrio, Lombardia, Italia",POINT
Chiesa in Valmalenco,Fontana Loc. Primolo,"località  primolo, Chiesa in Valmalenco, Sondrio, Lombardia, Italia",POINT
Chiesa in Valmalenco,Vasca Loc. Dosselli,"vasca località  dosselli, Chiesa in Valmalenco, Sondrio, Lombardia, Italia",POINT
Chiesa in Valmalenco,Fontana Loc. Faldrini,"località  faldrini, Chiesa in Valmalenco, Sondrio, Lombardia, Italia",POINT
Chiesa in Valmalenco,Fontana Loc. Curlo,"località  curlo, Chiesa in Valmalenco, Sondrio, Lombardia, Italia",POINT
Chiesa in Valmalenco,Fontana Loc. Cà rotte,"località  cà rotte, Chiesa in Valmalenco, Sondrio, Lombardia, Italia",POINT
Chiesa in Valmalenco,Fontana Loc. Chiareggio,"località  chiareggio, Chiesa in Valmalenco, Sondrio, Lombardia, Italia",POINT
Chiesa in Valmalenco,Fontana Loc. Bracciascia case Sem,"località  bracciascia case sem, Chiesa in Valmalenco, Sondrio, Lombardia, Italia",POINT
Chiuro,Fontana Piazza Quadrio,"piazza quadrio, Chiuro, Sondrio, Lombardia, Italia",POINT
Chiuro,Fontana Loc.Castionetto (Vicolo S. Gregorio),"località castionetto (vicolo s. gregorio), Chiuro, Sondrio, Lombardia, Italia",POINT
Cino,Fontana Via Roma (Chiesa),"via roma (chiesa), Cino, Sondrio, Lombardia, Italia",POINT
Civo,Fontana loc. Poira,"località  poira, Civo, Sondrio, Lombardia, Italia",POINT
Civo,Fontana Loc. S. Croce,"località  s. croce, Civo, Sondrio, Lombardia, Italia",POINT
Civo,Fontana Loc. Vallate,"località  vallate, Civo, Sondrio, Lombardia, Italia",POINT
Civo,Fontana Civo Centro,"civo centro, Civo, Sondrio, Lombardia, Italia",POINT
Civo,Fontana Loc. Cadelsasso,"località  cadelsasso, Civo, Sondrio, Lombardia, Italia",POINT
Civo,Fontana Loc. Cevo,"località  cevo, Civo, Sondrio, Lombardia, Italia",POINT
Colorina,Fontana Loc. Selvetta,"località  selvetta, Colorina, Sondrio, Lombardia, Italia",POINT
Colorina,Fontana Loc. Valle Ovest (Via ai Camparei),"località  valle ovest (via ai camparei), Colorina, Sondrio, Lombardia, Italia",POINT
Colorina,Fontana Loc. Valle Est (Via Garibaldi),"località  valle est (via garibaldi), Colorina, Sondrio, Lombardia, Italia",POINT
Cosio Valtellino,Fontana Via Stelvio/Via Don Provino,"via stelvio/via don provino, Cosio Valtellino, Sondrio, Lombardia, Italia",POINT
Cosio Valtellino,Fontana Loc.Regoledo (Via Adda),"località regoledo (via adda), Cosio Valtellino, Sondrio, Lombardia, Italia",POINT
Cosio Valtellino,Fontana Loc. Piagno (Via Grande),"località  piagno (via grande), Cosio Valtellino, Sondrio, Lombardia, Italia",POINT
Cosio Valtellino,Fontana Loc. Sacco (Piazza S. Lorenzo),"località  sacco (piazza s. lorenzo), Cosio Valtellino, Sondrio, Lombardia, Italia",POINT
Cosio Valtellino,Fontana Loc. Mellarolo (Via Ronchi),"località  mellarolo (via ronchi), Cosio Valtellino, Sondrio, Lombardia, Italia",POINT
Dazio,Fontana Via Battisti (Municipio vecchio),"via battisti (municipio vecchio), Dazio, Sondrio, Lombardia, Italia",POINT
Delebio,Fontana Via della Battaglia (dietro Municipio),"via della battaglia (dietro municipio), Delebio, Sondrio, Lombardia, Italia",POINT
Delebio,Fontana Loc. La Motta,"località  la motta, Delebio, Sondrio, Lombardia, Italia",POINT
Delebio,Fontana loc. Ossiccio,"località  ossiccio, Delebio, Sondrio, Lombardia, Italia",POINT
Dubino,Fontana Via Roma/Via Cavour,"via roma/via cavour, Dubino, Sondrio, Lombardia, Italia",POINT
Dubino,Fontana Loc. Nuova Olonio (Via Valeriana),"località  nuova olonio (via valeriana), Dubino, Sondrio, Lombardia, Italia",POINT
Faedo Valtellino,Fontana Via Piano (Loc.tà Molino),"via piano (località tà molino), Faedo Valtellino, Sondrio, Lombardia, Italia",POINT
Forcola,Fontana Via Roma,"via roma, Forcola, Sondrio, Lombardia, Italia",POINT
Fusine,Fontana Via Cedrasco (Lavatoio),"via cedrasco (lavatoio), Fusine, Sondrio, Lombardia, Italia",POINT
Fusine,Fontana Via Cedrasco (Centro),"via cedrasco (centro), Fusine, Sondrio, Lombardia, Italia",POINT
Gerola Alta,Fontana Piazza Pizzo Tre Signori,"piazza pizzo tre signori, Gerola Alta, Sondrio, Lombardia, Italia",POINT
Gerola Alta,Fontana Via Rasega,"via rasega, Gerola Alta, Sondrio, Lombardia, Italia",POINT
Gerola Alta,Fontana Loc. Pescegallo (Piazzale),"località  pescegallo (piazzale), Gerola Alta, Sondrio, Lombardia, Italia",POINT
Gerola Alta,Fontana Loc. Fenile,"località  fenile, Gerola Alta, Sondrio, Lombardia, Italia",POINT
Gerola Alta,Fontana Loc. Piana di Fenile (Albergo Pineta),"località  piana di fenile (albergo pineta), Gerola Alta, Sondrio, Lombardia, Italia",POINT
Gerola Alta,Fontana Loc. Cassinelle,"località  cassinelle, Gerola Alta, Sondrio, Lombardia, Italia",POINT
Gerola Alta,Fontana Loc.tà Laveggiolo,"località tà laveggiolo, Gerola Alta, Sondrio, Lombardia, Italia",POINT
Gerola Alta,Fontana Loc. Castello,"località  castello, Gerola Alta, Sondrio, Lombardia, Italia",POINT
Gerola Alta,Fontana Loc.tà Ravizze,"località tà ravizze, Gerola Alta, Sondrio, Lombardia, Italia",POINT
Gerola Alta,Fontana Loc.tà Tegie,"località tà tegie, Gerola Alta, Sondrio, Lombardia, Italia",POINT
Gerola Alta,Fontana Loc.tà Nasoncio,"località tà nasoncio, Gerola Alta, Sondrio, Lombardia, Italia",POINT
Gordona,Fontana Piazza S.Martino,"piazza s.martino, Gordona, Sondrio, Lombardia, Italia",POINT
Gordona,Fontana Loc. Menarola - Bortolotto,"località  menarola - bortolotto, Gordona, Sondrio, Lombardia, Italia",POINT
Gordona,Fontana Loc. Biessa,"località  biessa, Gordona, Sondrio, Lombardia, Italia",POINT
Grosio,Fontana Loc. Ravoledo,"località  ravoledo, Grosio, Sondrio, Lombardia, Italia",POINT
Grosio,Fontana Via Valorsa,"via valorsa, Grosio, Sondrio, Lombardia, Italia",POINT
Grosio,Fontana Via Fojanini (Cimitero),"via fojanini (cimitero), Grosio, Sondrio, Lombardia, Italia",POINT
Grosio,Fontana Loc. Tiolo,"località  tiolo, Grosio, Sondrio, Lombardia, Italia",POINT
Grosio,Fontana Loc. Baite,"località  baite, Grosio, Sondrio, Lombardia, Italia",POINT
Grosio,Fontana Loc.tà Vernuga,"località tà vernuga, Grosio, Sondrio, Lombardia, Italia",POINT
Grosio,Fontana Loc.tà Tombola,"località tà tombola, Grosio, Sondrio, Lombardia, Italia",POINT
Grosotto,Fontana Via Patrioti/S. Rocco,"via patrioti/s. rocco, Grosotto, Sondrio, Lombardia, Italia",POINT
Grosotto,Fontana Loc. Prada,"località  prada, Grosotto, Sondrio, Lombardia, Italia",POINT
Grosotto,Fontana Loc. Piazza,"località  piazza, Grosotto, Sondrio, Lombardia, Italia",POINT
Grosotto,Fontana Loc. Campell,"località  campell, Grosotto, Sondrio, Lombardia, Italia",POINT
Lanzada,Fontana Via S. Giovanni/Via al Dosso,"via s. giovanni/via al dosso, Lanzada, Sondrio, Lombardia, Italia",POINT
Lanzada,Fontana Loc. Ganda,"località  ganda, Lanzada, Sondrio, Lombardia, Italia",POINT
Lanzada,Fontana Loc. Vetto (Via Don Bepp),"località  vetto (via don bepp), Lanzada, Sondrio, Lombardia, Italia",POINT
Lanzada,Fontana Loc. Tornadri,"località  tornadri, Lanzada, Sondrio, Lombardia, Italia",POINT
Lanzada,Fontana Loc. Campo Franscia,"località  campo franscia, Lanzada, Sondrio, Lombardia, Italia",POINT
Lanzada,Fontana Loc. Campo Moro,"località  campo moro, Lanzada, Sondrio, Lombardia, Italia",POINT
Livigno,Fontana Via Saroch,"via saroch, Livigno, Sondrio, Lombardia, Italia",POINT
Livigno,Fontana Loc. Passo d’Eira,"località  passo d’eira, Livigno, Sondrio, Lombardia, Italia",POINT
Livigno,Fontana Via Canton,"via canton, Livigno, Sondrio, Lombardia, Italia",POINT
Livigno,Fontana Loc. Passo Foscagno,"località  passo foscagno, Livigno, Sondrio, Lombardia, Italia",POINT
Livigno,Fontana Loc. Trepalle Pila,"località  trepalle pila, Livigno, Sondrio, Lombardia, Italia",POINT
Livigno,Fontana Loc. Trepalle Via Plan,"località  trepalle via plan, Livigno, Sondrio, Lombardia, Italia",POINT
Livigno,Fontana Loc. Trepalle Isola,"località  trepalle isola, Livigno, Sondrio, Lombardia, Italia",POINT
Livigno,Fontana Loc. Teola,"località  teola, Livigno, Sondrio, Lombardia, Italia",POINT
Livigno,Fontana Loc. Trepalle SS 301,"località  trepalle ss 301, Livigno, Sondrio, Lombardia, Italia",POINT
Livigno,Fontana Loc. Forcola,"località  forcola, Livigno, Sondrio, Lombardia, Italia",POINT
Lovero,Fontana Via Fellini/Via Venosta,"via fellini/via venosta, Lovero, Sondrio, Lombardia, Italia",POINT
Madesimo,Fontana Via I. De Giacomi (zona pedonale),"via i. de giacomi (zona pedonale), Madesimo, Sondrio, Lombardia, Italia",POINT
Madesimo,Fontana Via A. De Giacomi (fermata bus),"via a. de giacomi (fermata bus), Madesimo, Sondrio, Lombardia, Italia",POINT
Madesimo,Fontana Loc. Isola Bassa (Ponte Snam),"località  isola bassa (ponte snam), Madesimo, Sondrio, Lombardia, Italia",POINT
Madesimo,Fontana Loc. Isola alta,"località  isola alta, Madesimo, Sondrio, Lombardia, Italia",POINT
Madesimo,Fontana Loc. Pianazzo,"località  pianazzo, Madesimo, Sondrio, Lombardia, Italia",POINT
Madesimo,Fontana Loc. Montespluga,"località  montespluga, Madesimo, Sondrio, Lombardia, Italia",POINT
Mantello,Fontana Loc.tà Ferzonico,"località tà ferzonico, Mantello, Sondrio, Lombardia, Italia",POINT
Mazzo di Valtellina,Fontana Via Roma,"via roma, Mazzo di Valtellina, Sondrio, Lombardia, Italia",POINT
Mazzo di Valtellina,Fontana Loc. Sparso,"località  sparso, Mazzo di Valtellina, Sondrio, Lombardia, Italia",POINT
Mazzo di Valtellina,Fontana Loc. Piazzola,"località  piazzola, Mazzo di Valtellina, Sondrio, Lombardia, Italia",POINT
Mazzo di Valtellina,Fontana Loc. Vione,"località  vione, Mazzo di Valtellina, Sondrio, Lombardia, Italia",POINT
Mello,Fontana Via Pozzo,"via pozzo, Mello, Sondrio, Lombardia, Italia",POINT
Mese,Fontana Via Roma (Cimitero),"via roma (cimitero), Mese, Sondrio, Lombardia, Italia",POINT
Mese,Fontana Via Scandolera,"via scandolera, Mese, Sondrio, Lombardia, Italia",POINT
Montagna in Valtellina,Fontana Via Barella,"via barella, Montagna in Valtellina, Sondrio, Lombardia, Italia",POINT
Montagna in Valtellina,Fontana Loc. Piano,"località  piano, Montagna in Valtellina, Sondrio, Lombardia, Italia",POINT
Montagna in Valtellina,Fontana Loc. Ca' Vervio,"località  ca' vervio, Montagna in Valtellina, Sondrio, Lombardia, Italia",POINT
Morbegno,Fontana Via S. Martino,"via s. martino, Morbegno, Sondrio, Lombardia, Italia",POINT
Morbegno,Fontana Via dei Barai,"via dei barai, Morbegno, Sondrio, Lombardia, Italia",POINT
Morbegno,Lavatoio Loc. Campovico (Via Valax),"lavatoio località  campovico (via valax), Morbegno, Sondrio, Lombardia, Italia",POINT
Morbegno,Lavatoio Loc. Desco (Chiesa),"lavatoio località  desco (chiesa), Morbegno, Sondrio, Lombardia, Italia",POINT
Morbegno,Fontana Loc. Paniga (Via Adda),"località  paniga (via adda), Morbegno, Sondrio, Lombardia, Italia",POINT
Morbegno,Fontana Loc. Valle (Chiesa S. Matteo),"località  valle (chiesa s. matteo), Morbegno, Sondrio, Lombardia, Italia",POINT
Morbegno,Fontana Loc. Arzo (Chiesa S. Giovanni),"località  arzo (chiesa s. giovanni), Morbegno, Sondrio, Lombardia, Italia",POINT
Morbegno,Fontana Via Bottà incrocio Via Ligari,"via bottà incrocio via ligari, Morbegno, Sondrio, Lombardia, Italia",POINT
Novate Mezzola,Fontana Via Mezzolpiano,"via mezzolpiano, Novate Mezzola, Sondrio, Lombardia, Italia",POINT
Novate Mezzola,Fontana Loc. Campo (Via S. Colombano),"località  campo (via s. colombano), Novate Mezzola, Sondrio, Lombardia, Italia",POINT
Pedesina,Fontana Stada Statale 405,"stada statale 405, Pedesina, Sondrio, Lombardia, Italia",POINT
Piantedo,Fontana Via Garibaldi presso fontanello,"via garibaldi presso fontanello, Piantedo, Sondrio, Lombardia, Italia",POINT
Piantedo,Fontana Cimitero,"cimitero, Piantedo, Sondrio, Lombardia, Italia",POINT
Piateda,Fontana Via Amonini,"via amonini, Piateda, Sondrio, Lombardia, Italia",POINT
Piateda,Fontana Via Vermaglio,"via vermaglio, Piateda, Sondrio, Lombardia, Italia",POINT
Piateda,Fontana Via Previsdomini,"via previsdomini, Piateda, Sondrio, Lombardia, Italia",POINT
Piateda,Fontana Via Valbona,"via valbona, Piateda, Sondrio, Lombardia, Italia",POINT
Piateda,Fontana Loc. Busteggia,"località  busteggia, Piateda, Sondrio, Lombardia, Italia",POINT
Piateda,Fontana Loc. Boffetto,"località  boffetto, Piateda, Sondrio, Lombardia, Italia",POINT
Piateda,Fontana Loc. Riboni,"località  riboni, Piateda, Sondrio, Lombardia, Italia",POINT
Piuro,Fontana Loc. Prosto (Municipio),"località  prosto (municipio), Piuro, Sondrio, Lombardia, Italia",POINT
Piuro,Fontana Loc. Borgonuovo (Via per Scilano / Via della Conca),"località  borgonuovo (via per scilano / via della conca), Piuro, Sondrio, Lombardia, Italia",POINT
Piuro,Fontana Loc S. Croce,"località s. croce, Piuro, Sondrio, Lombardia, Italia",POINT
Poggiridenti,Fontana Piazza Buon Consiglio,"piazza buon consiglio, Poggiridenti, Sondrio, Lombardia, Italia",POINT
Poggiridenti,Fontana Via Palù,"via palù, Poggiridenti, Sondrio, Lombardia, Italia",POINT
Poggiridenti,Fontana Via Gandoni (Parco Giochi),"via gandoni (parco giochi), Poggiridenti, Sondrio, Lombardia, Italia",POINT
Ponte in Valtellina,Fontana Loc. Briotti,"località  briotti, Ponte in Valtellina, Sondrio, Lombardia, Italia",POINT
Ponte in Valtellina,Fontana Loc. Gerna (Fontaniva),"località  gerna (fontaniva), Ponte in Valtellina, Sondrio, Lombardia, Italia",POINT
Ponte in Valtellina,Fontana Loc. Albareda,"località  albareda, Ponte in Valtellina, Sondrio, Lombardia, Italia",POINT
Ponte in Valtellina,Fontana Loc. San Bernardo,"località  san bernardo, Ponte in Valtellina, Sondrio, Lombardia, Italia",POINT
Ponte in Valtellina,Fontana Loc. Sazzo,"località  sazzo, Ponte in Valtellina, Sondrio, Lombardia, Italia",POINT
Ponte in Valtellina,Fontana piazza Vittoria,"piazza vittoria, Ponte in Valtellina, Sondrio, Lombardia, Italia",POINT
Ponte in Valtellina,Fontana loc. Carolo (Chiesa),"località  carolo (chiesa), Ponte in Valtellina, Sondrio, Lombardia, Italia",POINT
Postalesio,Fontana Loc. Ca' Bettolatti,"località  ca' bettolatti, Postalesio, Sondrio, Lombardia, Italia",POINT
Postalesio,Fontana via Vanoni,"via vanoni, Postalesio, Sondrio, Lombardia, Italia",POINT
Prata Camportaccio,Fontana Via Carducci/Via Uschione,"via carducci/via uschione, Prata Camportaccio, Sondrio, Lombardia, Italia",POINT
Prata Camportaccio,Fontana Strada di Tanno,"strada di tanno, Prata Camportaccio, Sondrio, Lombardia, Italia",POINT
Prata Camportaccio,Fontana S.Cassiano (Via Maccolini),"s.cassiano (via maccolini), Prata Camportaccio, Sondrio, Lombardia, Italia",POINT
Prata Camportaccio,Fontana Loc. Porettina Bassa,"località  porettina bassa, Prata Camportaccio, Sondrio, Lombardia, Italia",POINT
Prata Camportaccio,Fontana Loc. Porettina Alta,"località  porettina alta, Prata Camportaccio, Sondrio, Lombardia, Italia",POINT
Rasura,Fontana Via Centrale,"via centrale, Rasura, Sondrio, Lombardia, Italia",POINT
Rasura,Fontana Loc. Foppa,"località  foppa, Rasura, Sondrio, Lombardia, Italia",POINT
Rogolo,Fontana Via Stazione,"via stazione, Rogolo, Sondrio, Lombardia, Italia",POINT
Rogolo,Fontana Via Calchera (Cimitero),"via calchera (cimitero), Rogolo, Sondrio, Lombardia, Italia",POINT
Samolaco,Fontana Loc. Era,"località  era, Samolaco, Sondrio, Lombardia, Italia",POINT
Samolaco,Fontana Loc. S. Pietro,"località  s. pietro, Samolaco, Sondrio, Lombardia, Italia",POINT
Samolaco,Fontana Loc. Casenda (Via Casenda/Via Giovere),"località  casenda (via casenda/via giovere), Samolaco, Sondrio, Lombardia, Italia",POINT
Samolaco,Fontana Loc. Somaggia,"località  somaggia, Samolaco, Sondrio, Lombardia, Italia",POINT
San Giacomo Filippo,Fontana Via Centro (Chiesa),"via centro (chiesa), San Giacomo Filippo, Sondrio, Lombardia, Italia",POINT
San Giacomo Filippo,Fontana Loc. Lirone,"località  lirone, San Giacomo Filippo, Sondrio, Lombardia, Italia",POINT
San Giacomo Filippo,Fontana Loc. Vho,"località  vho, San Giacomo Filippo, Sondrio, Lombardia, Italia",POINT
San Giacomo Filippo,Fontana Loc. Ca' di Bara,"località  ca' di bara, San Giacomo Filippo, Sondrio, Lombardia, Italia",POINT
San Giacomo Filippo,Fontana Loc. Motta (S.Guglielmo),"località  motta (s.guglielmo), San Giacomo Filippo, Sondrio, Lombardia, Italia",POINT
San Giacomo Filippo,Fontana Loc. Mescolana Vignola,"località  mescolana vignola, San Giacomo Filippo, Sondrio, Lombardia, Italia",POINT
San Giacomo Filippo,Fontana Loc. Prato Liso,"località  prato liso, San Giacomo Filippo, Sondrio, Lombardia, Italia",POINT
San Giacomo Filippo,Fontana Loc. Olmo,"località  olmo, San Giacomo Filippo, Sondrio, Lombardia, Italia",POINT
San Giacomo Filippo,Fontana Loc. Uggia,"località  uggia, San Giacomo Filippo, Sondrio, Lombardia, Italia",POINT
San Giacomo Filippo,Fontana Loc. San Bernardo,"località  san bernardo, San Giacomo Filippo, Sondrio, Lombardia, Italia",POINT
Sernio,Fontana Loc. Biolo,"località  biolo, Sernio, Sondrio, Lombardia, Italia",POINT
Sernio,Fontana Via Roma (Municipio),"via roma (municipio), Sernio, Sondrio, Lombardia, Italia",POINT
Sondalo,Fontana loc. Madonna della Biorca,"località  madonna della biorca, Sondalo, Sondrio, Lombardia, Italia",POINT
Sondalo,Fontana Via 2 giugno,"via 2 giugno, Sondalo, Sondrio, Lombardia, Italia",POINT
Sondalo,Fontana Loc. Verzedo,"località  verzedo, Sondalo, Sondrio, Lombardia, Italia",POINT
Sondalo,Fontana Loc. Le Prese,"località  le prese, Sondalo, Sondrio, Lombardia, Italia",POINT
Sondalo,Fontana Loc. Mondadizza,"località  mondadizza, Sondalo, Sondrio, Lombardia, Italia",POINT
Sondalo,Fontana Via Lambertenghi,"via lambertenghi, Sondalo, Sondrio, Lombardia, Italia",POINT
Sondalo,Fontana Loc. Sommacologna,"località  sommacologna, Sondalo, Sondrio, Lombardia, Italia",POINT
Sondalo,Fontana Loc. Sontiolo,"località  sontiolo, Sondalo, Sondrio, Lombardia, Italia",POINT
Sondalo,Fontana Loc. Migiondo,"località  migiondo, Sondalo, Sondrio, Lombardia, Italia",POINT
Sondalo,Fontana Loc. Frontale,"località  frontale, Sondalo, Sondrio, Lombardia, Italia",POINT
Sondalo,Fontana Loc. Fumero,"località  fumero, Sondalo, Sondrio, Lombardia, Italia",POINT
Sondrio,Fontana via A. Moro,"via a. moro, Sondrio, Sondrio, Lombardia, Italia",POINT
Sondrio,Fontana Loc. Triangia (Centro),"località  triangia (centro), Sondrio, Sondrio, Lombardia, Italia",POINT
Sondrio,Fontana Loc. Mossini (Strada Ronchi),"località  mossini (strada ronchi), Sondrio, Sondrio, Lombardia, Italia",POINT
Sondrio,Fontana Loc. Ligari (ristoro),"località  ligari (ristoro), Sondrio, Sondrio, Lombardia, Italia",POINT
Sondrio,Fontana Campo Coni (Parcheggio),"campo coni (parcheggio), Sondrio, Sondrio, Lombardia, Italia",POINT
Sondrio,Fontana Piazzale Toccalli,"piazzale toccalli, Sondrio, Sondrio, Lombardia, Italia",POINT
Sondrio,Fontana Loc. Baiacca,"località  baiacca, Sondrio, Sondrio, Lombardia, Italia",POINT
Sondrio,Fontana Via Maffei (presso Fontanello),"via maffei (presso fontanello), Sondrio, Sondrio, Lombardia, Italia",POINT
Sondrio,Fontana Loc. Ponchiera (Scuole),"località  ponchiera (scuole), Sondrio, Sondrio, Lombardia, Italia",POINT
Sondrio,Fontana Largo Sertoli,"largo sertoli, Sondrio, Sondrio, Lombardia, Italia",POINT
Sondrio,Fontana Via Brigate Orobiche,"via brigate orobiche, Sondrio, Sondrio, Lombardia, Italia",POINT
Spriana,Fontana Centro,"centro, Spriana, Sondrio, Lombardia, Italia",POINT
Spriana,Fontana Loc. Marveggia,"località  marveggia, Spriana, Sondrio, Lombardia, Italia",POINT
