alias_address,alias_city,geocode,geometry,georeferencingString,type
CapoluogoFontana all'angolo tra Via Liguria e Via Valle d'Aosta,Acquedotto di Biella,"Via Valle d'Aosta, 13900, Biella, BI","{'type': 'Point', 'coordinates': [8.061101204929368, 45.552070668160425]}","Capoluogo Fontana all'angolo tra Via Liguria e Via Valle d'Aosta, Biella, BI, Piemonte",POINT
CapoluogoFontana dell'Orso presso i Giardini Zumaglini,Acquedotto di Biella,"Biella, BI","{'type': 'Point', 'coordinates': [8.059780000000046, 45.56041000000005]}","Capoluogo Fontana dell'Orso presso i Giardini Zumaglini, Biella, BI, Piemonte",POINT
Frazione Biella PiazzoFontana di Piazza Cisterna,Acquedotto di Biella,"Piazza Cisterna, 13900, Biella, BI","{'type': 'Point', 'coordinates': [8.045370890692665, 45.565776670377595]}","Frazione Biella Piazzo Fontana di Piazza Cisterna, Biella, BI, Piemonte",POINT
"Biella PiazzoFontana del Bottalino, Via Ramella Germanin",Acquedotto di Biella,"Biella, BI","{'type': 'Point', 'coordinates': [8.059780000000046, 45.56041000000005]}","Biella Piazzo Fontana del Bottalino, Via Ramella Germanin, Biella, BI, Piemonte",POINT
Frazione ChiavazzaFontana di Piazza D.F.M. Gatto,Acquedotto di Biella,"Chiavazza, Biella, BI","{'type': 'Point', 'coordinates': [8.07507000000004, 45.56884000000008]}","Frazione Chiavazza Fontana di Piazza D.F.M. Gatto, Biella, BI, Piemonte",POINT
Frazione Cossila S.GratoFontana di Piazza G.De Mosso,Acquedotto di Biella,"Biella, BI","{'type': 'Point', 'coordinates': [8.059780000000046, 45.56041000000005]}","Frazione Cossila S.Grato Fontana di Piazza G.De Mosso, Biella, BI, Piemonte",POINT
Frazione FavaroFontana di Strada per Oropa al n° 591,Acquedotto di Biella,"Favaro, Biella, BI","{'type': 'Point', 'coordinates': [8.010160000000042, 45.59771000000006]}","Frazione Favaro Fontana di Strada per Oropa al n° 591, Biella, BI, Piemonte",POINT
Frazione PavignanoFontana di Via Bertamelina,Acquedotto di Biella,"Pavignano, Biella, BI","{'type': 'Point', 'coordinates': [8.061820000000068, 45.58326000000005]}","Frazione Pavignano Fontana di Via Bertamelina, Biella, BI, Piemonte",POINT
CapoluogoFontana presso la chiesa di S.Biagio.,Acquedotto di Biella,"Biella, BI","{'type': 'Point', 'coordinates': [8.059780000000046, 45.56041000000005]}","Capoluogo Fontana presso la chiesa di S.Biagio., Biella, BI, Piemonte",POINT
ChiavazzaFontana Via Mollie,Acquedotto di Biella,"Chiavazza, Biella, BI","{'type': 'Point', 'coordinates': [8.07507000000004, 45.56884000000008]}","Chiavazza Fontana Via Mollie, Biella, BI, Piemonte",POINT
"Chiavazza Via Coppa, fontana parco giochi.",Acquedotto di Biella,"Chiavazza, Biella, BI","{'type': 'Point', 'coordinates': [8.07507000000004, 45.56884000000008]}","Chiavazza Via Coppa, fontana parco giochi., Biella, BI, Piemonte",POINT
Cossila San GiovanniFontana all'incrocio tra la strada di Pralungo e Via Santuario d'Oropa,Acquedotto di Biella,"Oropa, Biella, BI","{'type': 'Point', 'coordinates': [7.983700000000056, 45.62381000000005]}","Cossila San Giovanni Fontana all'incrocio tra la strada di Pralungo e Via Santuario d'Oropa, Biella, BI, Piemonte",POINT
Capoluogo.Fontana municipio.,Acquedotto di Camandona,"Camandona, BI","{'type': 'Point', 'coordinates': [8.100240000000042, 45.64319000000006]}","Capoluogo. Fontana municipio., Camandona, BI, Piemonte",POINT
CapoluogoServizi igienici del Municipio,Acquedotto di Camandona,"Camandona, BI","{'type': 'Point', 'coordinates': [8.100240000000042, 45.64319000000006]}","CapoluogoServizi igienici del Municipio, Camandona, BI, Piemonte",POINT
Frazione PianezzeFontana pubblica,Acquedotto di Camandona,"Frazione Pianezze, 13821, Camandona, BI","{'type': 'Point', 'coordinates': [8.104744897770152, 45.629355175251185]}","Frazione Pianezze Fontana pubblica, Camandona, BI, Piemonte",POINT
CapoluogoFontana Municipio,Acquedotto di Camandona,"Camandona, BI","{'type': 'Point', 'coordinates': [8.100240000000042, 45.64319000000006]}","Capoluogo Fontana Municipio, Camandona, BI, Piemonte",POINT
Pianezzefontana del parco giochi,Acquedotto di Camandona,"Pianezze, Camandona, BI","{'type': 'Point', 'coordinates': [8.104810000000043, 45.62978000000004]}","Pianezzefontana del parco giochi, Camandona, BI, Piemonte",POINT
CapoluogoServizi igienici del Municipio,Acquedotto di Camburzano,"Camburzano, BI","{'type': 'Point', 'coordinates': [8.004280000000051, 45.54651000000007]}","CapoluogoServizi igienici del Municipio, Camburzano, BI, Piemonte",POINT
CapoluogoFontana presso il Municipio,Acquedotto di Camburzano,"Camburzano, BI","{'type': 'Point', 'coordinates': [8.004280000000051, 45.54651000000007]}","Capoluogo Fontana presso il Municipio, Camburzano, BI, Piemonte",POINT
Frazione IondiniFontana Chiesa,Acquedotto di Campiglia Cervo,"Campiglia Cervo, BI","{'type': 'Point', 'coordinates': [7.995780000000025, 45.66529000000003]}","Frazione Iondini Fontana Chiesa, Campiglia Cervo, BI, Piemonte",POINT
CapoluogoFontana municipio,Acquedotto di Campiglia Cervo,"Campiglia Cervo, BI","{'type': 'Point', 'coordinates': [7.995780000000025, 45.66529000000003]}","Capoluogo Fontana municipio, Campiglia Cervo, BI, Piemonte",POINT
Frazione Valmoscafontana,Acquedotto di Campiglia Cervo,"Campiglia Cervo, BI","{'type': 'Point', 'coordinates': [7.995780000000025, 45.66529000000003]}","Frazione Valmoscafontana, Campiglia Cervo, BI, Piemonte",POINT
Frazione ForgnengoFontana lungo strada,Acquedotto di Campiglia Cervo,"Frazione Forgnengo, 13812, Campiglia Cervo, BI","{'type': 'Point', 'coordinates': [7.987761921689208, 45.673100756957126]}","Frazione Forgnengo Fontana lungo strada, Campiglia Cervo, BI, Piemonte",POINT
Frazione PiaroFontana lungo strada,Acquedotto di Campiglia Cervo,"Frazione Piaro, 13812, Campiglia Cervo, BI","{'type': 'Point', 'coordinates': [7.998349793397115, 45.669274892419686]}","Frazione Piaro Fontana lungo strada, Campiglia Cervo, BI, Piemonte",POINT
Capoluogo.Fontana Iondini.,Acquedotto di Campiglia Cervo,"Località Capoluogo, 13812, Campiglia Cervo, BI","{'type': 'Point', 'coordinates': [7.996718495143144, 45.66446231503421]}","Capoluogo. Fontana Iondini., Campiglia Cervo, BI, Piemonte",POINT
CapoluogoServizi igienici del Municipio,Acquedotto di Candelo,"Candelo, BI","{'type': 'Point', 'coordinates': [8.109770000000026, 45.544610000000034]}","CapoluogoServizi igienici del Municipio, Candelo, BI, Piemonte",POINT
Capoluogoservizi ufficio tecnico,Acquedotto di Candelo,"Candelo, BI","{'type': 'Point', 'coordinates': [8.109770000000026, 45.544610000000034]}","Capoluogoservizi ufficio tecnico, Candelo, BI, Piemonte",POINT
Capoluogo.Servizi igienici dell'ufficio tecnico.,Acquedotto di Candelo,"Candelo, BI","{'type': 'Point', 'coordinates': [8.109770000000026, 45.544610000000034]}","Capoluogo.Servizi igienici dell'ufficio tecnico., Candelo, BI, Piemonte",POINT
CapoluogoServizi igienici del Municipio,Acquedotto di Casapinta,"Casapinta, BI","{'type': 'Point', 'coordinates': [8.193360000000041, 45.614910000000066]}","CapoluogoServizi igienici del Municipio, Casapinta, BI, Piemonte",POINT
CapoluogoFontana del Parco Giochi,Acquedotto di Casapinta,"Casapinta, BI","{'type': 'Point', 'coordinates': [8.193360000000041, 45.614910000000066]}","Capoluogo Fontana del Parco Giochi, Casapinta, BI, Piemonte",POINT
CapoluogoFontana del Municipio,Acquedotto di Cerreto Castello,"Castello, Roppolo, BI","{'type': 'Point', 'coordinates': [8.073730000000069, 45.42294000000004]}","Capoluogo Fontana del Municipio, Cerreto Castello, BI, Piemonte",POINT
Capoluogo.Servizi scuola materna.,Acquedotto di Cerreto Castello,"Castello, Roppolo, BI","{'type': 'Point', 'coordinates': [8.073730000000069, 45.42294000000004]}","Capoluogo.Servizi scuola materna., Cerreto Castello, BI, Piemonte",POINT
CapoluogoFontana pubblica dei giardini di Via Pajetta-Amendola,Acquedotto di Cossato,"Cossato, BI","{'type': 'Point', 'coordinates': [8.180870000000027, 45.568520000000035]}","Capoluogo Fontana pubblica dei giardini di Via Pajetta-Amendola, Cossato, BI, Piemonte",POINT
CapoluogoFontana pubblica di Via Remo Pella,Acquedotto di Cossato,"Via Remo Pella, 13836, Cossato, BI","{'type': 'Point', 'coordinates': [8.1911960212844, 45.583610508923385]}","Capoluogo Fontana pubblica di Via Remo Pella, Cossato, BI, Piemonte",POINT
CapoluogoFontana pubblica di Via Vercellotto,Acquedotto di Cossato,"Via Vercellotto, 13836, Cossato, BI","{'type': 'Point', 'coordinates': [8.184176904920827, 45.564743260868596]}","Capoluogo Fontana pubblica di Via Vercellotto, Cossato, BI, Piemonte",POINT
Frazione BattianaFontana pubblica,Acquedotto di Cossato,"Cossato, BI","{'type': 'Point', 'coordinates': [8.180870000000027, 45.568520000000035]}","Frazione Battiana Fontana pubblica, Cossato, BI, Piemonte",POINT
Frazione LorazzoFontana pubblica,Acquedotto di Cossato,"Lorazzo, Cossato, BI","{'type': 'Point', 'coordinates': [8.184570000000065, 45.590070000000026]}","Frazione Lorazzo Fontana pubblica, Cossato, BI, Piemonte",POINT
Frazione LorazzoAsilo nido,Acquedotto di Cossato,"Lorazzo, Cossato, BI","{'type': 'Point', 'coordinates': [8.184570000000065, 45.590070000000026]}","Frazione LorazzoAsilo nido, Cossato, BI, Piemonte",POINT
Frazione SpolinaServizi igienici Scuola Materna,Acquedotto di Cossato,"Spolina, Cossato, BI","{'type': 'Point', 'coordinates': [8.17617000000007, 45.54800000000006]}","Frazione SpolinaServizi igienici Scuola Materna, Cossato, BI, Piemonte",POINT
CapoluogoPotabilizzatore A.I.V.,Acquedotto di Cossato,"Cossato, BI","{'type': 'Point', 'coordinates': [8.180870000000027, 45.568520000000035]}","CapoluogoPotabilizzatore A.I.V., Cossato, BI, Piemonte",POINT
Fraz. CastellengoFontana Cimitero,Acquedotto di Cossato,"Castellengo, Cossato, BI","{'type': 'Point', 'coordinates': [8.187640000000044, 45.53376000000003]}","Fraz. Castellengo Fontana Cimitero, Cossato, BI, Piemonte",POINT
CapoluogoFontana di Piazza Perotti,Acquedotto di Cossato,"Piazza Generale Perotti, 13836, Cossato, BI","{'type': 'Point', 'coordinates': [8.180280920473107, 45.57029459794205]}","Capoluogo Fontana di Piazza Perotti, Cossato, BI, Piemonte",POINT
CapoluogoPotabilizzatore AIV entrata filtri,Acquedotto di Cossato,"Cossato, BI","{'type': 'Point', 'coordinates': [8.180870000000027, 45.568520000000035]}","CapoluogoPotabilizzatore AIV entrata filtri, Cossato, BI, Piemonte",POINT
CapoluogoPotabilizzatore AIV uscita filtri,Acquedotto di Cossato,"Cossato, BI","{'type': 'Point', 'coordinates': [8.180870000000027, 45.568520000000035]}","CapoluogoPotabilizzatore AIV uscita filtri, Cossato, BI, Piemonte",POINT
Frazione Spolinarubinetto cucina scuola materna,Acquedotto di Cossato,"Spolina, Cossato, BI","{'type': 'Point', 'coordinates': [8.17617000000007, 45.54800000000006]}","Frazione Spolinarubinetto cucina scuola materna, Cossato, BI, Piemonte",POINT
CapoluogoServizi igienici Municipio,Acquedotto di Crosa,"Crosa, Lessona, BI","{'type': 'Point', 'coordinates': [8.186420000000055, 45.609750000000076]}","CapoluogoServizi igienici Municipio, Crosa, BI, Piemonte",POINT
CapoluogoFontana Cimitero,Acquedotto di Crosa,"Crosa, Lessona, BI","{'type': 'Point', 'coordinates': [8.186420000000055, 45.609750000000076]}","Capoluogo Fontana Cimitero, Crosa, BI, Piemonte",POINT
CapoluogoServizi igienici Municipio,Acquedotto di Gaglianico,"Gaglianico, BI","{'type': 'Point', 'coordinates': [8.071920000000034, 45.541480000000035]}","CapoluogoServizi igienici Municipio, Gaglianico, BI, Piemonte",POINT
CapoluogoServizi igienici delle scuole medie.,Acquedotto di Gaglianico,"Gaglianico, BI","{'type': 'Point', 'coordinates': [8.071920000000034, 45.541480000000035]}","CapoluogoServizi igienici delle scuole medie., Gaglianico, BI, Piemonte",POINT
CapoluogoServizi igienici Municipio,Acquedotto di Lessona,"Lessona, BI","{'type': 'Point', 'coordinates': [8.192780000000027, 45.58775000000003]}","CapoluogoServizi igienici Municipio, Lessona, BI, Piemonte",POINT
Capoluogofontana Via XI Febbraio,Acquedotto di Lessona,"Via 11 Febbraio, 13853, Lessona, BI","{'type': 'Point', 'coordinates': [8.194436782595709, 45.59091927731799]}","Capoluogofontana Via XI Febbraio, Lessona, BI, Piemonte",POINT
Capoluogo.Fontana Municipio.,Acquedotto di Lessona,"Lessona, BI","{'type': 'Point', 'coordinates': [8.192780000000027, 45.58775000000003]}","Capoluogo. Fontana Municipio., Lessona, BI, Piemonte",POINT
CapoluogoFontana di via dell'acqua.,Acquedotto di Lessona,"Lessona, BI","{'type': 'Point', 'coordinates': [8.192780000000027, 45.58775000000003]}","Capoluogo Fontana di via dell'acqua., Lessona, BI, Piemonte",POINT
CapoluogoFontana del Municipio,Acquedotto di Magnano,"Magnano, BI","{'type': 'Point', 'coordinates': [8.002480000000048, 45.46285000000006]}","Capoluogo Fontana del Municipio, Magnano, BI, Piemonte",POINT
Comunità di BoseServizi igienici della Comunità,Acquedotto di Magnano,"Magnano, BI","{'type': 'Point', 'coordinates': [8.002480000000048, 45.46285000000006]}","Comunità di BoseServizi igienici della Comunità, Magnano, BI, Piemonte",POINT
Località BroglinaServizi igienici del ristorante,Acquedotto di Magnano,"Broglina, Magnano, BI","{'type': 'Point', 'coordinates': [7.968180000000075, 45.475400000000036]}","Località BroglinaServizi igienici del ristorante, Magnano, BI, Piemonte",POINT
Frazione Broglina.Fontana.,Acquedotto di Magnano,"Regione Broglina, 13887, Magnano, BI","{'type': 'Point', 'coordinates': [7.96876647372823, 45.475193066949636]}","Frazione Broglina. Fontana., Magnano, BI, Piemonte",POINT
"CapoluogoFontana pubblica, via Q. Sella",Acquedotto di Mosso,"Sella, Valdilana, BI","{'type': 'Point', 'coordinates': [8.145760000000053, 45.65115000000003]}","Capoluogo Fontana pubblica, via Q. Sella, Mosso, BI, Piemonte",POINT
Frazione PistolesaFontana giardini via Roma .,Acquedotto di Mosso,"Pistolesa, Valdilana, BI","{'type': 'Point', 'coordinates': [8.12638000000004, 45.648160000000075]}","Frazione Pistolesa Fontana giardini via Roma ., Mosso, BI, Piemonte",POINT
Frazione Pistolesa.Punto ASL.,Acquedotto di Mosso,"Pistolesa, Valdilana, BI","{'type': 'Point', 'coordinates': [8.12638000000004, 45.648160000000075]}","Frazione Pistolesa.Punto ASL., Mosso, BI, Piemonte",POINT
CapoluogoFontana della piazza parrocchiale,Acquedotto di Muzzano,"Piazza Parrocchiale, 13895, Muzzano, BI","{'type': 'Point', 'coordinates': [7.985783080462964, 45.560843450105224]}","Capoluogo Fontana della piazza parrocchiale, Muzzano, BI, Piemonte",POINT
CapoluogoServizi igienici Municipio,Acquedotto di Muzzano,"Muzzano, BI","{'type': 'Point', 'coordinates': [7.984100000000069, 45.560280000000034]}","CapoluogoServizi igienici Municipio, Muzzano, BI, Piemonte",POINT
CapoluogoServizi igienici Municipio,Acquedotto di Occhieppo Inferiore,"Occhieppo Inferiore, BI","{'type': 'Point', 'coordinates': [8.023850000000039, 45.55579000000006]}","CapoluogoServizi igienici Municipio, Occhieppo Inferiore, BI, Piemonte",POINT
Capoluogo.Fontana di via Villa.,Acquedotto di Occhieppo Inferiore,"Via Villa, 13897, Occhieppo Inferiore, BI","{'type': 'Point', 'coordinates': [8.02316497459769, 45.55240276272861]}","Capoluogo. Fontana di via Villa., Occhieppo Inferiore, BI, Piemonte",POINT
"Capoluogo.Casa di riposo Cerino Zegna, cucina.",Acquedotto di Occhieppo Inferiore,"Occhieppo Inferiore, BI","{'type': 'Point', 'coordinates': [8.023850000000039, 45.55579000000006]}","Capoluogo.Casa di riposo Cerino Zegna, cucina., Occhieppo Inferiore, BI, Piemonte",POINT
CapoluogoServizi igienici Municipio,Acquedotto di Occhieppo Superiore,"Occhieppo Superiore, BI","{'type': 'Point', 'coordinates': [8.007390000000044, 45.56348000000003]}","CapoluogoServizi igienici Municipio, Occhieppo Superiore, BI, Piemonte",POINT
Frazione GalfioneLavatoio,Acquedotto di Occhieppo Superiore,"Galfione, Occhieppo Superiore, BI","{'type': 'Point', 'coordinates': [7.9997900000000755, 45.56952000000007]}","Frazione GalfioneLavatoio, Occhieppo Superiore, BI, Piemonte",POINT
CapoluogoFontana posta sulla piazza del municipio.,Acquedotto di Occhieppo Superiore,"Occhieppo Superiore, BI","{'type': 'Point', 'coordinates': [8.007390000000044, 45.56348000000003]}","Capoluogo Fontana posta sulla piazza del municipio., Occhieppo Superiore, BI, Piemonte",POINT
CapoluogoFontana del parco giochi,Acquedotto di Pettinengo,"Pettinengo, BI","{'type': 'Point', 'coordinates': [8.105390000000057, 45.613620000000026]}","Capoluogo Fontana del parco giochi, Pettinengo, BI, Piemonte",POINT
CapoluogoServizi igienici Municipio,Acquedotto di Pettinengo,"Pettinengo, BI","{'type': 'Point', 'coordinates': [8.105390000000057, 45.613620000000026]}","CapoluogoServizi igienici Municipio, Pettinengo, BI, Piemonte",POINT
Fraz.San FrancescoFontana Cimitero,Acquedotto di Pettinengo,"Frazione San Francesco, 13841, Bioglio, BI","{'type': 'Point', 'coordinates': [8.106439192915527, 45.597556535422434]}","Fraz.San Francesco Fontana Cimitero, Pettinengo, BI, Piemonte",POINT
Capoluogo.Fontana cimitero.,Acquedotto di Pettinengo,"Pettinengo, BI","{'type': 'Point', 'coordinates': [8.105390000000057, 45.613620000000026]}","Capoluogo. Fontana cimitero., Pettinengo, BI, Piemonte",POINT
Capoluogofontana dei giardini di Via Bellia,Acquedotto di Pettinengo,"Pettinengo, BI","{'type': 'Point', 'coordinates': [8.105390000000057, 45.613620000000026]}","Capoluogofontana dei giardini di Via Bellia, Pettinengo, BI, Piemonte",POINT
Capoluogofontana dei giardini di Via Bellia,Acquedotto di Pettinengo,"Pettinengo, BI","{'type': 'Point', 'coordinates': [8.105390000000057, 45.613620000000026]}","Capoluogofontana dei giardini di Via Bellia, Pettinengo, BI, Piemonte",POINT
CapoluogoFontana pubblica,Acquedotto di Piatto,"Piatto, BI","{'type': 'Point', 'coordinates': [8.133690000000058, 45.58992000000006]}","Capoluogo Fontana pubblica, Piatto, BI, Piemonte",POINT
CapoluogoFontana del parco giochi,Acquedotto di Piedicavallo,"Piedicavallo, BI","{'type': 'Point', 'coordinates': [7.9562100000000555, 45.68893000000003]}","Capoluogo Fontana del parco giochi, Piedicavallo, BI, Piemonte",POINT
Frazione MontesinaroFontana pubblica,Acquedotto di Piedicavallo,"Montesinaro, Piedicavallo, BI","{'type': 'Point', 'coordinates': [7.964590000000044, 45.68619000000007]}","Frazione Montesinaro Fontana pubblica, Piedicavallo, BI, Piemonte",POINT
Capoluogo.Fontana sulla via che conduce al parco giochi,Acquedotto di Piedicavallo,"Piedicavallo, BI","{'type': 'Point', 'coordinates': [7.9562100000000555, 45.68893000000003]}","Capoluogo. Fontana sulla via che conduce al parco giochi, Piedicavallo, BI, Piemonte",POINT
CapoluogoFontana presso le Scuole Elementari,Acquedotto di Pollone,"Pollone, BI","{'type': 'Point', 'coordinates': [8.002880000000062, 45.58167000000003]}","Capoluogo Fontana presso le Scuole Elementari, Pollone, BI, Piemonte",POINT
CapoluogoServizi igienici delle Scuole Medie,Acquedotto di Pollone,"Pollone, BI","{'type': 'Point', 'coordinates': [8.002880000000062, 45.58167000000003]}","CapoluogoServizi igienici delle Scuole Medie, Pollone, BI, Piemonte",POINT
Capoluogo.Servizi igienici delle scuole elementari.,Acquedotto di Pollone,"Pollone, BI","{'type': 'Point', 'coordinates': [8.002880000000062, 45.58167000000003]}","Capoluogo.Servizi igienici delle scuole elementari., Pollone, BI, Piemonte",POINT
CapoluogoFontana presso il campo sportivo,Acquedotto di Ponderano,"Ponderano, BI","{'type': 'Point', 'coordinates': [8.057060000000035, 45.538290000000075]}","Capoluogo Fontana presso il campo sportivo, Ponderano, BI, Piemonte",POINT
CapoluogoMunicipio servizi igienici.,Acquedotto di Ponderano,"Ponderano, BI","{'type': 'Point', 'coordinates': [8.057060000000035, 45.538290000000075]}","CapoluogoMunicipio servizi igienici., Ponderano, BI, Piemonte",POINT
CapoluogoServizi igienici Municipio,Acquedotto di Pralungo,"Pralungo, BI","{'type': 'Point', 'coordinates': [8.03806000000003, 45.59006000000005]}","CapoluogoServizi igienici Municipio, Pralungo, BI, Piemonte",POINT
Frazione ValleFontana pubblica,Acquedotto di Pralungo,"Frazione Valle, 13899, Pralungo, BI","{'type': 'Point', 'coordinates': [8.009461503771957, 45.60518452471709]}","Frazione Valle Fontana pubblica, Pralungo, BI, Piemonte",POINT
Frazione S. EurosiaFontana pubblica presso l'Alp Hotel,Acquedotto di Pralungo,"Pralungo, BI","{'type': 'Point', 'coordinates': [8.03806000000003, 45.59006000000005]}","Frazione S. Eurosia Fontana pubblica presso l'Alp Hotel, Pralungo, BI, Piemonte",POINT
"Capoluogo.Piazza martiri della libertà,fontana del parco giochi.",Acquedotto di Pralungo,"Piazza Martiri della Libertà, 13900, Biella, BI","{'type': 'Point', 'coordinates': [8.051640272425791, 45.56851131165961]}","Capoluogo.Piazza martiri della libertà,fontana del parco giochi., Pralungo, BI, Piemonte",POINT
capoluogoFontana Zerbole,Acquedotto di Pralungo,"Pralungo, BI","{'type': 'Point', 'coordinates': [8.03806000000003, 45.59006000000005]}","capoluogo Fontana Zerbole, Pralungo, BI, Piemonte",POINT
CapoluogoFontana di Via Parlamento,Acquedotto di Quaregna,"Via Parlamento, 13854, Quaregna Cerreto, BI","{'type': 'Point', 'coordinates': [8.16867213792631, 45.57903869857458]}","Capoluogo Fontana di Via Parlamento, Quaregna, BI, Piemonte",POINT
CapoluogoFontana del Municipio,Acquedotto di Quittengo,"Quittengo, Campiglia Cervo, BI","{'type': 'Point', 'coordinates': [8.009000000000071, 45.65758000000005]}","Capoluogo Fontana del Municipio, Quittengo, BI, Piemonte",POINT
Frazione RialmossoFontana pubblica,Acquedotto di Quittengo,"Frazione Rialmosso, 13812, Campiglia Cervo, BI","{'type': 'Point', 'coordinates': [8.025694954059519, 45.6478841638699]}","Frazione Rialmosso Fontana pubblica, Quittengo, BI, Piemonte",POINT
Frazione SassaiaFontana pubblica,Acquedotto di Quittengo,"Frazione Sassaia, 13812, Campiglia Cervo, BI","{'type': 'Point', 'coordinates': [8.006825161597636, 45.663145708491115]}","Frazione Sassaia Fontana pubblica, Quittengo, BI, Piemonte",POINT
CapoluogoFontana Bogna,Acquedotto di Quittengo,"Quittengo, Campiglia Cervo, BI","{'type': 'Point', 'coordinates': [8.009000000000071, 45.65758000000005]}","Capoluogo Fontana Bogna, Quittengo, BI, Piemonte",POINT
CapoluogoFontana palestra di roccia,Acquedotto di Quittengo,"Quittengo, Campiglia Cervo, BI","{'type': 'Point', 'coordinates': [8.009000000000071, 45.65758000000005]}","Capoluogo Fontana palestra di roccia, Quittengo, BI, Piemonte",POINT
CapoluogoFontana presso il Municipio,Acquedotto di Ronco Biellese,"Ronco Biellese, BI","{'type': 'Point', 'coordinates': [8.099190000000021, 45.58159000000006]}","Capoluogo Fontana presso il Municipio, Ronco Biellese, BI, Piemonte",POINT
CapoluogoServizi igienici delle Scuole elementari,Acquedotto di Ronco Biellese,"Ronco Biellese, BI","{'type': 'Point', 'coordinates': [8.099190000000021, 45.58159000000006]}","CapoluogoServizi igienici delle Scuole elementari, Ronco Biellese, BI, Piemonte",POINT
Capoluogo.Servizi igienici del municipio.,Acquedotto di Ronco Biellese,"Ronco Biellese, BI","{'type': 'Point', 'coordinates': [8.099190000000021, 45.58159000000006]}","Capoluogo.Servizi igienici del municipio., Ronco Biellese, BI, Piemonte",POINT
CapoluogoFontana di Via Q. Sella,Acquedotto di Rosazza,"Rosazza, BI","{'type': 'Point', 'coordinates': [7.974700000000041, 45.67913000000004]}","Capoluogo Fontana di Via Q. Sella, Rosazza, BI, Piemonte",POINT
Capoluogofontana piazza F. Rosazza,Acquedotto di Rosazza,"Piazza Federico Rosazza, 13815, Rosazza, BI","{'type': 'Point', 'coordinates': [7.977244500000012, 45.6762735]}","Capoluogofontana piazza F. Rosazza, Rosazza, BI, Piemonte",POINT
